G_mM,theta,p0_H,p1_H,p2_H,p3_H,p0_R,p1_R,p2_R,p3_R,UT_H,UR,UT_R
1.849101195249820861e+01,1.472792983152368396e-01,6.200410166959766656e-01,3.212747351573342347e-01,5.548958465169067517e-02,3.194663494998297923e-03,8.499908628876714500e-01,4.091475773293560929e-03,6.564844688085546648e-06,1.459110964943469424e-01,1.281831689631174852e-03,7.421575403520098112e-03,1.190804799164313717e-05
1.869216686546842965e+01,1.472564038078039983e-01,6.200909600646793418e-01,3.212420423463589469e-01,5.547382368983192619e-02,3.193173899129724339e-03,8.500593283696570301e-01,4.023228158295354476e-03,6.347151025621049309e-06,1.459110963210218104e-01,1.281663921563808281e-03,7.421957030884612436e-03,1.170907548048531540e-05
1.889551004693989000e+01,1.472339297451160378e-01,6.201399888599347099e-01,3.212099451540687545e-01,5.545835387671003980e-02,3.191712109286416049e-03,8.501265400973707642e-01,3.956226726431626844e-03,6.137019675972477863e-06,1.459110961565215081e-01,1.281499730126849567e-03,7.422334585409773658e-03,1.151375200212475180e-05
1.910106530204350506e+01,1.472118679079416625e-01,6.201881208690196434e-01,3.211784321041265544e-01,5.544316946086261938e-02,3.190277565991056150e-03,8.501925224547197679e-01,3.890447367119677109e-03,5.934177776043868401e-06,1.459110960003844049e-01,1.281339039225905122e-03,7.422708110200832918e-03,1.132200627564970072e-05
1.930885669487486922e+01,1.471902102433839121e-01,6.202353735226411313e-01,3.211474919462475319e-01,5.542826480942950051e-02,3.188869721681723054e-03,8.502572993368033849e-01,3.825866448415084393e-03,5.738362608011026541e-06,1.459110958521735446e-01,1.281181774380574364e-03,7.423077647914547682e-03,1.113376846408227483e-05
1.951890855131136249e+01,1.471689488614700558e-01,6.202817639021153129e-01,3.211171136518037872e-01,5.541363440563648601e-02,3.187488040444494148e-03,8.503208941597538706e-01,3.762460807557346104e-03,5.549321213373006354e-06,1.459110957114753693e-01,1.281027862690374119e-03,7.423443240763683351e-03,1.094897014461783750e-05
1.973124546186007322e+01,1.471480760318106540e-01,6.203273087464061808e-01,3.210872864095080104e-01,5.539927284633332921e-02,3.186131997752417611e-03,8.503833298703866728e-01,3.700207741692940200e-03,5.366810021927092644e-06,1.459110955778983865e-01,1.280877232801377061e-03,7.423804930521472369e-03,1.076754427948047948e-05
1.994589228453642349e+01,1.471275841803269258e-01,6.203720244590261723e-01,3.210579996211778697e-01,5.538517483958543125e-02,3.184801080210707125e-03,8.504446289556583105e-01,3.639084998774405524e-03,5.190594495088675827e-06,1.459110954510720592e-01,1.280729814873550129e-03,7.424162758526034293e-03,1.058942518738233181e-05
2.016287414777440645e+01,1.471074658860445361e-01,6.204159271147997590e-01,3.210292428975750623e-01,5.537133520231736494e-02,3.183494785307972117e-03,8.505048134519404002e-01,3.579070768630915594e-03,5.020448782990980653e-06,1.459110953306455571e-01,1.280585540548775545e-03,7.424516765684745570e-03,1.041454851557366736e-05
2.038221645336827237e+01,1.470877138779536908e-01,6.204590324664938095e-01,3.210010060543245780e-01,5.535774885800810036e-02,3.182212621173404182e-03,8.505639049541072749e-01,3.520143674211090919e-03,4.856155394836536472e-06,1.459110952162867569e-01,1.280444342919547949e-03,7.424866992478587613e-03,1.024285121247219149e-05
2.060394487944632402e+01,1.470683210319326806e-01,6.205013559513171684e-01,3.209732791079073499e-01,5.534441083443583653e-02,3.180954106339667700e-03,8.506219246244461907e-01,3.462282762990528517e-03,4.697504881969674577e-06,1.459110951076811880e-01,1.280306156498324001e-03,7.425213478966428970e-03,1.007427150085912159e-05
2.082808538347687488e+01,1.470492803677344029e-01,6.205429126972912268e-01,3.209460522717261233e-01,5.533131626147148180e-02,3.179718769511396224e-03,8.506788932013922278e-01,3.405467498543643563e-03,4.544295533180127112e-06,1.459110950045310606e-01,1.280170917187515786e-03,7.425556264789303154e-03,9.908748851630777771e-06
2.105466420530729010e+01,1.470305850460351671e-01,6.205837175294934838e-01,3.209193159522468197e-01,5.531846036892054674e-02,3.178506149339195303e-03,8.507348310080852238e-01,3.349677752278679144e-03,4.396333081764583382e-06,1.459110949065544338e-01,1.280038562250116743e-03,7.425895389174597128e-03,9.746223958093631705e-06
2.128370787023570898e+01,1.470122283655430628e-01,6.206237849761796488e-01,3.208930607452104011e-01,5.530583848441102818e-02,3.177315794198908028e-03,8.507897579607630600e-01,3.294893795328680645e-03,4.253430423875300704e-06,1.459110948134842434e-01,1.279909030280941247e-03,7.426230890940251940e-03,9.586638710792298379e-06
2.151524319211635117e+01,1.469942037601660312e-01,6.206631292747813999e-01,3.208672774319151211e-01,5.529344603132733266e-02,3.176147261976099492e-03,8.508436935769849718e-01,3.241096290599730211e-03,4.115407347726067419e-06,1.459110947250676360e-01,1.279782261178470703e-03,7.426562808498887898e-03,9.429936172858942705e-06
2.174929727649862699e+01,1.469765047962380278e-01,6.207017643777860139e-01,3.208419569755693868e-01,5.528127852678892812e-02,3.175000119855601009e-03,8.508966569836891036e-01,3.188266284972450515e-03,3.982090273228438151e-06,1.459110946410650533e-01,1.279658196117289650e-03,7.426891179861906320e-03,9.276060555873516454e-06
2.198589752380018325e+01,1.469591251698017520e-01,6.207397039584993115e-01,3.208170905177124554e-01,5.526933157967248156e-02,3.173873944115965327e-03,8.509486669250956314e-01,3.136385201653050375e-03,3.853312001648678833e-06,1.459110945612496490e-01,1.279536777521101494e-03,7.427216042643549655e-03,9.124957196224413794e-06
2.222507163251489359e+01,1.469420587039471648e-01,6.207769614166925853e-01,3.207926693747021329e-01,5.525760088867659459e-02,3.172768319928723126e-03,8.509997417704461276e-01,3.085434832672342715e-03,3.728911474897473233e-06,1.459110944854064562e-01,1.279417949036310617e-03,7.427537434064924310e-03,8.976572531958755899e-06
2.246684760245530654e+01,1.469252993462048518e-01,6.208135498841387268e-01,3.207686850342701401e-01,5.524608224042867194e-02,3.171682841162344092e-03,8.510498995215933782e-01,3.035397331530676618e-03,3.608733544078076519e-06,1.459110944133319154e-01,1.279301655506162204e-03,7.427855390957986172e-03,8.830854080112787404e-06
2.271125373803064562e+01,1.469088411659925375e-01,6.208494822300361093e-01,3.207451291521408732e-01,5.523477150763225763e-02,3.170617110190735149e-03,8.510991578204355479e-01,2.986255205984418050e-03,3.492628746927783680e-06,1.459110943448331255e-01,1.279187842945421353e-03,7.428169949769482770e-03,8.687750414511972947e-06
2.295831865156018736e+01,1.468926783521142532e-01,6.208847710663240038e-01,3.207219935487151674e-01,5.522366464725445706e-02,3.169570737706209080e-03,8.511475339562056819e-01,2.937991310973209029e-03,3.380453093810412393e-06,1.459110942797273158e-01,1.279076458515589730e-03,7.428481146564865079e-03,8.547211144031408687e-06
2.320807126662313991e+01,1.468768052103108790e-01,6.209194287528934098e-01,3.206992702058173439e-01,5.521275769875245293e-02,3.168543342536788657e-03,8.511950448726118834e-01,2.890588841684795570e-03,3.272067861925080012e-06,1.459110942178413195e-01,1.278967450500639608e-03,7.428789017032158548e-03,8.409186891306641895e-06
2.346054082144450703e+01,1.468612161608608135e-01,6.209534674026911949e-01,3.206769512635031516e-01,5.520204678233806700e-02,3.167534551467731350e-03,8.512417071748371589e-01,2.844031326754386038e-03,3.167339397410034906e-06,1.459110941590110733e-01,1.278860768283260081e-03,7.429093596485797715e-03,8.273629271886081014e-06
2.371575687231802121e+01,1.468459057362301867e-01,6.209868988867237594e-01,3.206550290169293826e-01,5.519152809727981973e-02,3.166543999067197423e-03,8.512875371363964883e-01,2.798302621597349889e-03,3.066138925037094772e-06,1.459110941030810349e-01,1.278756362321603092e-03,7.429394919870429582e-03,8.140490873815446726e-06
2.397374929706630198e+01,1.468308685787711731e-01,6.210197348389597805e-01,3.206334959132830509e-01,5.518119792024135661e-02,3.165571327515922639e-03,8.513325507058594477e-01,2.753386901871569641e-03,2.968342365198426645e-06,1.459110940499038500e-01,1.278654184126517580e-03,7.429693021764666692e-03,8.009725237645481998e-06
2.423454829853843506e+01,1.468160994384679896e-01,6.210519866611335926e-01,3.206123445487698564e-01,5.517105260365583186e-02,3.164616186440845271e-03,8.513767635134336098e-01,2.709268657068736146e-03,2.873830157905650102e-06,1.459110939993397971e-01,1.278554186239265001e-03,7.429987936384821121e-03,7.881286836854279668e-06
2.449818440814605580e+01,1.468015931707287725e-01,6.210836655274537543e-01,3.205915676656589386e-01,5.516108857413491023e-02,3.163678232752522180e-03,8.514201908774201577e-01,2.665932684229751180e-03,2.782487093523202212e-06,1.459110939512565097e-01,1.278456322209701275e-03,7.430279697588594232e-03,7.755131058675260899e-06
2.476468848943743950e+01,1.467873447342233628e-01,6.211147823892146924e-01,3.205711581493866369e-01,5.515130233091224826e-02,3.162757130486315311e-03,8.514628478105366050e-01,2.623364081784820660e-03,2.694202149980388582e-06,1.459110939055284217e-01,1.278360546574920827e-03,7.430568338878730875e-03,7.631214185322896570e-06
2.503409174171071072e+01,1.467733491887652508e-01,6.211453479793186405e-01,3.205511090257139872e-01,5.514169044432007394e-02,3.161852550647192058e-03,8.515047490261136165e-01,2.581548243513523931e-03,2.608868336205203935e-06,1.459110938620366005e-01,1.278266814838348179e-03,7.430853893406638884e-03,7.509493375607556463e-06
2.530642570366634203e+01,1.467596016932375125e-01,6.211753728167024313e-01,3.205314134579404506e-01,5.513224955429884416e-02,3.160964171058106096e-03,8.515459089441652640e-01,2.540470852624828347e-03,2.526382541542847482e-06,1.459110938206682195e-01,1.278175083449271466e-03,7.431136393975974752e-03,7.389926646931603743e-06
2.558172225709916603e+01,1.467460975035611015e-01,6.212048672106790237e-01,3.205120647441708770e-01,5.512297636893852965e-02,3.160091676211820768e-03,8.515863416973400435e-01,2.500117875952620385e-03,2.446645390922027247e-06,1.459110937813162812e-01,1.278085309782806163e-03,7.431415873046200680e-03,7.272472857658836989e-06
2.586001363063101977e+01,1.467328319707050244e-01,6.212338412651881026e-01,3.204930563146344280e-01,5.511386766305111790e-02,3.159234757126115189e-03,8.516260611367491018e-01,2.460475558265773615e-03,2.369561105548476686e-06,1.459110937438793942e-01,1.277997452120281652e-03,7.431692362736092190e-03,7.157091689849321073e-06
2.614133240348352416e+01,1.467198005387380377e-01,6.212623048829648553e-01,3.204743817290586771e-01,5.510492027677425797e-02,3.158393111202322315e-03,8.516650808376773352e-01,2.421530416692103862e-03,2.295037368914054082e-06,1.459110937082613857e-01,1.277911469630039999e-03,7.431965894827230121e-03,7.043743632352411327e-06
2.642571150929213530e+01,1.467069987429196476e-01,6.212902677696189313e-01,3.204560346740898402e-01,5.509613111420397225e-02,3.157566442087034186e-03,8.517034141051810225e-01,2.383269235249983048e-03,2.222985197907398997e-06,1.459110936743710507e-01,1.277827322348641746e-03,7.432236500767445790e-03,6.932389964250213024e-06
2.671318423996170566e+01,1.466944222078314375e-01,6.213177394376371288e-01,3.204380089607682391e-01,5.508749714205750381e-02,3.156754459537006868e-03,8.517410739795682195e-01,2.345679059491057733e-03,2.153318818838928604e-06,1.459110936421218474e-01,1.277744971162465912e-03,7.432504211674234064e-03,6.822992738644353486e-06
2.700378424956369372e+01,1.466820666455459776e-01,6.213447292103002617e-01,3.204202985220488409e-01,5.507901538836395411e-02,3.155956879287073833e-03,8.517780732417737921e-01,2.308747191246248321e-03,2.085955548178903651e-06,1.459110936114317858e-01,1.277664377789696415e-03,7.432769058338144740e-03,6.715514766779029651e-06
2.729754555827634022e+01,1.466699278538344531e-01,6.213712462255225333e-01,3.204028974103726446e-01,5.507068294118368929e-02,3.155173422921108990e-03,8.518144244186204306e-01,2.272461183478783307e-03,2.020815677836705287e-06,1.459110935822229560e-01,1.277585504762695319e-03,7.433031071226127960e-03,6.609919602493028845e-06
2.759450255636714999e+01,1.466580017144101800e-01,6.213972994396155247e-01,3.203857997952844761e-01,5.506249694735428774e-02,3.154403817745842029e-03,8.518501397879773007e-01,2.236808835236142688e-03,1.957822364794421974e-06,1.459110935544216114e-01,1.277508315410737141e-03,7.433290280484851006e-03,6.506171526994358138e-06
2.789469000821897282e+01,1.466462841912096748e-01,6.214228976309703611e-01,3.203689999610976336e-01,5.505445461126427797e-02,3.153647796667605023e-03,8.518852313838111145e-01,2.201778186706240033e-03,1.896901524939205612e-06,1.459110935279576415e-01,1.277432773843118060e-03,7.433546715943982995e-03,6.404235533950401103e-06
2.819814305639987495e+01,1.466347713287078913e-01,6.214480494036718206e-01,3.203524923046042749e-01,5.504655319365202304e-02,3.152905098071779114e-03,8.519197110011365037e-01,2.167357514368012990e-03,1.837981730918155789e-06,1.459110935027645994e-01,1.277358844932613815e-03,7.433800407119458761e-03,6.304077314887267010e-06
2.850489722577701812e+01,1.466234592502693168e-01,6.214727631910331729e-01,3.203362713328306577e-01,5.503879001043109065e-02,3.152175465705023705e-03,8.519535902008646966e-01,2.133535326241815886e-03,1.780994113872860576e-06,1.459110934787794522e-01,1.277286494299291258e-03,7.434051383216682893e-03,6.205663244891879753e-06
2.881498842767584279e+01,1.466123441565323204e-01,6.214970472590632955e-01,3.203203316608363993e-01,5.503116243154011766e-02,3.151458648560104703e-03,8.519868803145567160e-01,2.100300357232087484e-03,1.725872268894008180e-06,1.459110934559423589e-01,1.277215688294659063e-03,7.434299673133743305e-03,6.108960368610367385e-06
2.912845296408394447e+01,1.466014223238273628e-01,6.215209097098621793e-01,3.203046680095570364e-01,5.502366787981753660e-02,3.150754400763346088e-03,8.520195924490748807e-01,2.067641564564408081e-03,1.672552164059098752e-06,1.459110934341965315e-01,1.277146393986153435e-03,7.434545305464546755e-03,6.013936386536855190e-06
2.944532753190100749e+01,1.465906901026276521e-01,6.215443584849461578e-01,3.202892752036889945e-01,5.501630382990008866e-02,3.150062481464586429e-03,8.520517374911459330e-01,2.035548123312995103e-03,1.620972052911326845e-06,1.459110934134880411e-01,1.277078579141952995e-03,7.434788308501964760e-03,5.920559641586445100e-06
2.976564922723463269e+01,1.465801439160319963e-01,6.215674013685082988e-01,3.202741481696169124e-01,5.500906780714509559e-02,3.149382654729619528e-03,8.520833261118258006e-01,2.004009422018131117e-03,1.571072390248987968e-06,1.459110933937657895e-01,1.277012212216112417e-03,7.435028710240923142e-03,5.828799105946589419e-06
3.008945554974349790e+01,1.465697802582785203e-01,6.215900459906096298e-01,3.202592819333803242e-01,5.500195738657513017e-02,3.148714689435008155e-03,8.521143687708779835e-01,1.973015058389803681e-03,1.522795751094627341e-06,1.459110933749811767e-01,1.276947262334010048e-03,7.435266538381474222e-03,5.738624368200899996e-06
3.041678440702714070e+01,1.465595956932897459e-01,6.216122998303073022e-01,3.202446716186818088e-01,5.499497019184578644e-02,3.148058359165293012e-03,8.521448757210597913e-01,1.942554835099294386e-03,1.476086752726800169e-06,1.459110933570881563e-01,1.276883699278103879e-03,7.435501820331829118e-03,5.650005620719993848e-06
3.074767411906382009e+01,1.465495868532473434e-01,6.216341702187179186e-01,3.202303124449344951e-01,5.498810389423504363e-02,3.147413442112468977e-03,8.521748570123235389e-01,1.912618755653870900e-03,1.430891979651566068e-06,1.459110933400429577e-01,1.276821493473989568e-03,7.435734583211372692e-03,5.562913647313626425e-06
3.108216342269665589e+01,1.465397504371963033e-01,6.216556643420205752e-01,3.202161997253473169e-01,5.498135621165421011e-02,3.146779720977703042e-03,8.522043224959304775e-01,1.883197020354069424e-03,1.387159911402342963e-06,1.459110933238040031e-01,1.276760615976748389e-03,7.435964853853633399e-03,5.477319811138727086e-06
3.142029147616824503e+01,1.465300832096781969e-01,6.216767892443958443e-01,3.202023288650490684e-01,5.497472490767987829e-02,3.146156982875255356e-03,8.522332818284821254e-01,1.854280022332776071e-03,1.344840853060555750e-06,1.459110933083319073e-01,1.276701038457589421e-03,7.436192658809240123e-03,5.393196042858131754e-06
