lambda,G_mM,mean_UMP,UT_capacity,UR_capacity,E0,E1,E2
1.000000000000000000e+00,1.445811337841651847e-02,2.993133331365255501e+00,6.122694399192512016e-01,1.404632167584950750e-03,6.124520830038421293e-01,3.402821909528433997e-01,4.726572604331439470e-02
1.000000000000000000e+00,1.465809293100174548e-02,2.993060182123719049e+00,6.086113060112099404e-01,1.411148244325141805e-03,6.087852280904194613e-01,3.429233478317492145e-01,4.829142407783133112e-02
1.000000000000000000e+00,1.486083853060883933e-02,2.992985355480386467e+00,6.049360096749556437e-01,1.417785441954637782e-03,6.051011698334883837e-01,3.455626423704623584e-01,4.933618779604915378e-02
1.000000000000000000e+00,1.506638843622993065e-02,2.992908809831320127e+00,6.012438301685470998e-01,1.424545353157891537e-03,6.014001881568602492e-01,3.481995439401269210e-01,5.040026790301285753e-02
1.000000000000000000e+00,1.527478143604208728e-02,2.992830502491460543e+00,5.975350540997440563e-01,1.431429570791578404e-03,5.976825703515686872e-01,3.508335145175541236e-01,5.148391513087721694e-02
1.000000000000000000e+00,1.548605685472685851e-02,2.992750389665934652e+00,5.938099754095672589e-01,1.438439687140395705e-03,5.939486110593910073e-01,3.534640088188473750e-01,5.258738012176163851e-02
1.000000000000000000e+00,1.570025456089099020e-02,2.992668426420615813e+00,5.900688953509618528e-01,1.445577293153681858e-03,5.901986122514604194e-01,3.560904744409534861e-01,5.371091330758614307e-02
1.000000000000000000e+00,1.591741497458980248e-02,2.992584566651893319e+00,5.863121224624798788e-01,1.452843977663021606e-03,5.864328832018862458e-01,3.587123520111990538e-01,5.485476478691454078e-02
1.000000000000000000e+00,1.613757907495462843e-02,2.992498763055646549e+00,5.825399725369044823e-01,1.460241326581033410e-03,5.826517404563027469e-01,3.613290753448624160e-01,5.601918419883481631e-02
1.000000000000000000e+00,1.636078840792582270e-02,2.992410967095395780e+00,5.787527685847337899e-01,1.467770922081549105e-03,5.788555077952663996e-01,3.639400716108221467e-01,5.720442059391141892e-02
1.000000000000000000e+00,1.658708509409256501e-02,2.992321128969609223e+00,5.749508407924635023e-01,1.475434341761439321e-03,5.750445161924384596e-01,3.665447615053137875e-01,5.841072230224759326e-02
1.000000000000000000e+00,1.681651183664124513e-02,2.992229197578150757e+00,5.711345264755876006e-01,1.483233157784367854e-03,5.712191037674748673e-01,3.691425594338217375e-01,5.963833679870336746e-02
1.000000000000000000e+00,1.704911192941380160e-02,2.992135120487833255e+00,5.673041700262640985e-01,1.491168936006775306e-03,5.673796157335656565e-01,3.717328737011177386e-01,6.088751056531666733e-02
1.000000000000000000e+00,1.728492926507735339e-02,2.992038843897071310e+00,5.634601228555843333e-01,1.499243235086438527e-03,5.635264043395674660e-01,3.743151067094516171e-01,6.215848895098097238e-02
1.000000000000000000e+00,1.752400834340700833e-02,2.991940312599595586e+00,5.596027433303906173e-01,1.507457605573977056e-03,5.596598288066705340e-01,3.768886551648904515e-01,6.345151602843907002e-02
1.000000000000000000e+00,1.776639427968316337e-02,2.991839469947211949e+00,5.557323967045960655e-01,1.515813588987706016e-03,5.557802552595548784e-01,3.794529102917894026e-01,6.476683444865569128e-02
1.000000000000000000e+00,1.801213281320495838e-02,2.991736257811583144e+00,5.518494550449647429e-01,1.524312716872280610e-03,5.518880566519929198e-01,3.820072580553693919e-01,6.610468529263770210e-02
1.000000000000000000e+00,1.826127031592143790e-02,2.991630616545000620e+00,5.479542971513118310e-01,1.532956509841584998e-03,5.479836126868604662e-01,3.845510793923639925e-01,6.746530792077556904e-02
1.000000000000000000e+00,1.851385380118220764e-02,2.991522484940130067e+00,5.440473084710956142e-01,1.541746476606387041e-03,5.440673097305236405e-01,3.870837504496905668e-01,6.884893981978580657e-02
1.000000000000000000e+00,1.876993093260904272e-02,2.991411800188696901e+00,5.401288810083721970e-01,1.550684112987277610e-03,5.401395407215779931e-01,3.896046428310847021e-01,7.025581644733731868e-02
1.000000000000000000e+00,1.902955003309017915e-02,2.991298497839088188e+00,5.361994132270978541e-01,1.559770900913468429e-03,5.362007050739192593e-01,3.921131238516288864e-01,7.168617107445189596e-02
1.000000000000000000e+00,1.929276009389912019e-02,2.991182511752841666e+00,5.322593099487604729e-01,1.569008307408049745e-03,5.322512085741313292e-01,3.946085568000951560e-01,7.314023462577350088e-02
1.000000000000000000e+00,1.955961078393947741e-02,2.991063774060005453e+00,5.283089822443379768e-01,1.578397783560345994e-03,5.282914632731871007e-01,3.970903012090070128e-01,7.461823551780590036e-02
1.000000000000000000e+00,1.983015245911769545e-02,2.990942215113317815e+00,5.243488473205822897e-01,1.587940763486026495e-03,5.243218873724606599e-01,3.995577131323154729e-01,7.612039949522377003e-02
1.000000000000000000e+00,2.010443617184547171e-02,2.990817763441197208e+00,5.203793284006325015e-01,1.597638663275691064e-03,5.203429051040568964e-01,4.020101454305742839e-01,7.764694946536873643e-02
1.000000000000000000e+00,2.038251368067355365e-02,2.990690345699507535e+00,5.164008545989753340e-01,1.607492879932644839e-03,5.163549466054734305e-01,4.044469480634819702e-01,7.919810533104465478e-02
1.000000000000000000e+00,2.066443746005878351e-02,2.990559886622061292e+00,5.124138607907720022e-01,1.617504790300647918e-03,5.123584477886149458e-01,4.068674683896512656e-01,8.077408382173373314e-02
1.000000000000000000e+00,2.095026071026631284e-02,2.990426308969839742e+00,5.084187874755756731e-01,1.627675749982431062e-03,5.083538502031876849e-01,4.092710514734521077e-01,8.237509832336011029e-02
1.000000000000000000e+00,2.124003736740869355e-02,2.990289533478893258e+00,5.044160806354809345e-01,1.638007092249814476e-03,5.043416008945090789e-01,4.116570403987600546e-01,8.400135870673094973e-02
1.000000000000000000e+00,2.153382211362383711e-02,2.990149478806883643e+00,5.004061915877419109e-01,1.648500126946289210e-03,5.003221522557754763e-01,4.140247765894328191e-01,8.565307115479166289e-02
1.000000000000000000e+00,2.183167038739385404e-02,2.990006061478253319e+00,4.963895768319129820e-01,1.659156139382972350e-03,4.962959618748378210e-01,4.163736001363246841e-01,8.733043798883752262e-02
1.000000000000000000e+00,2.213363839400643573e-02,2.989859195827961891e+00,4.923666978915674508e-01,1.669976389228841965e-03,4.922634923755435099e-01,4.187028501306311323e-01,8.903365749382533001e-02
1.000000000000000000e+00,2.243978311616114454e-02,2.989708793943779863e+00,4.883380211506594404e-01,1.680962109396233212e-03,4.882252112537077138e-01,4.210118650033535248e-01,9.076292374293885856e-02
1.000000000000000000e+00,2.275016232472224648e-02,2.989554765607088882e+00,4.843040176846025169e-01,1.692114504922563600e-03,4.841815907077896552e-01,4.232999828706493495e-01,9.251842642156100915e-02
1.000000000000000000e+00,2.306483458962030331e-02,2.989397018232159198e+00,4.802651630861466958e-01,1.703434751849317811e-03,4.801331074643543362e-01,4.255665418848317838e-01,9.430035065081397716e-02
1.000000000000000000e+00,2.338385929090465096e-02,2.989235456803864821e+00,4.762219372861383748e-01,1.714923996099326862e-03,4.760802425984050346e-01,4.278108805907631651e-01,9.610887681083186973e-02
1.000000000000000000e+00,2.370729662994862721e-02,2.989069983813799958e+00,4.721748243692630020e-01,1.726583352353420597e-03,4.720234813486871017e-01,4.300323382873790790e-01,9.794418036393370830e-02
1.000000000000000000e+00,2.403520764080982475e-02,2.988900499194762084e+00,4.681243123848741750e-01,1.738413902927540963e-03,4.679633129280656445e-01,4.322302553940645109e-01,9.980643167786973358e-02
1.000000000000000000e+00,2.436765420174754476e-02,2.988726900253556362e+00,4.640708931530166947e-01,1.750416696651449283e-03,4.639002303290862828e-01,4.344039738215956792e-01,1.016957958493180797e-01
1.000000000000000000e+00,2.470469904689945317e-02,2.988549081602084545e+00,4.600150620657679212e-01,1.762592747750160293e-03,4.598347301248431052e-01,4.365528373473458457e-01,1.036124325278111463e-01
1.000000000000000000e+00,2.504640577811978464e-02,2.988366935086681497e+00,4.559573178840222174e-01,1.774943034729280396e-03,4.557673122652782793e-01,4.386761919944455745e-01,1.055564957402760767e-01
1.000000000000000000e+00,2.539283887698133221e-02,2.988180349715655382e+00,4.518981625298520433e-01,1.787468499265434940e-03,4.516984798690484304e-01,4.407733864145749747e-01,1.075281337163765533e-01
1.000000000000000000e+00,2.574406371694339113e-02,2.987989211584986204e+00,4.478381008745889735e-01,1.800170045102988860e-03,4.476287390111004516e-01,4.428437722740544147e-01,1.095274887148450921e-01
1.000000000000000000e+00,2.610014657568797761e-02,2.987793403802147640e+00,4.437776405227759069e-01,1.813048536958286041e-03,4.435585985061082925e-01,4.448867046428924277e-01,1.115546968509993631e-01
1.000000000000000000e+00,2.646115464762680697e-02,2.987592806408002843e+00,4.397172915921422343e-01,1.826104799432661180e-03,4.394885696879240466e-01,4.469015423864374781e-01,1.136098879256384614e-01
1.000000000000000000e+00,2.682715605658106753e-02,2.987387296296734718e+00,4.356575664897736067e-01,1.839339615935459051e-03,4.354191661852138684e-01,4.488876485592710464e-01,1.156931852555151963e-01
1.000000000000000000e+00,2.719821986863679361e-02,2.987176747133761356e+00,4.315989796846385618e-01,1.852753727618351373e-03,4.313509036934423113e-01,4.508443908009710510e-01,1.178047055055867487e-01
1.000000000000000000e+00,2.757441610517789160e-02,2.986961029271591794e+00,4.275420474766581380e-01,1.866347832322219147e-03,4.272842997433913825e-01,4.527711417333659671e-01,1.199445585232425948e-01
1.000000000000000000e+00,2.795581575609944885e-02,2.986740009663586992e+00,4.234872877624989984e-01,1.880122583537890664e-03,4.232198734663953910e-01,4.546672793588903971e-01,1.221128471747141980e-01
1.000000000000000000e+00,2.834249079320391718e-02,2.986513551775556774e+00,4.194352197982798569e-01,1.894078589382039695e-03,4.191581453564816595e-01,4.565321874596476315e-01,1.243096671838706396e-01
1.000000000000000000e+00,2.873451418378247108e-02,2.986281515495170513e+00,4.153863639593937118e-01,1.908216411589536664e-03,4.150996370296201610e-01,4.583652559967753559e-01,1.265351069736043998e-01
1.000000000000000000e+00,2.913195990438422964e-02,2.986043757039110513e+00,4.113412414976455600e-01,1.922536564523564476e-03,4.110448709802820844e-01,4.601658815097048882e-01,1.287892475100130829e-01
1.000000000000000000e+00,2.953490295477602043e-02,2.985800128857938329e+00,4.073003742959150353e-01,1.937039514204801994e-03,4.069943703355180520e-01,4.619334675148986658e-01,1.310721621495830880e-01
1.000000000000000000e+00,2.994341937209514526e-02,2.985550479538609636e+00,4.032642846205627962e-01,1.951725677360987253e-03,4.029486586067737020e-01,4.636674249036455975e-01,1.333839164895807006e-01
1.000000000000000000e+00,3.035758624519786786e-02,2.985294653704598566e+00,3.992334948717961574e-01,1.966595420498146521e-03,3.989082594396604065e-01,4.653671723384852354e-01,1.357245682218543303e-01
1.000000000000000000e+00,3.077748172920653086e-02,2.985032491913574226e+00,3.952085273322226699e-01,1.981649058994813632e-03,3.948736963619094431e-01,4.670321366478358827e-01,1.380941669902548685e-01
1.000000000000000000e+00,3.120318506025765090e-02,2.984763830552574770e+00,3.911899039138208578e-01,1.996886856220497081e-03,3.908454925297395466e-01,4.686617532183872115e-01,1.404927542518734085e-01
1.000000000000000000e+00,3.163477657045424274e-02,2.984488501730642174e+00,3.871781459035617545e-01,2.012309022679703921e-03,3.868241704728720420e-01,4.702554663848260152e-01,1.429203631423018872e-01
1.000000000000000000e+00,3.207233770302479053e-02,2.984206333168840430e+00,3.831737737079222161e-01,2.027915715182768835e-03,3.828102518384345898e-01,4.718127298164527805e-01,1.453770183451125741e-01
1.000000000000000000e+00,3.251595102769188478e-02,2.983917148087635418e+00,3.791773065965293177e-01,2.043707036044741920e-03,3.788042571339951814e-01,4.733330069002496532e-01,1.478627359657551377e-01
1.000000000000000000e+00,3.296570025625362305e-02,2.983620765091550275e+00,3.751892624451830804e-01,2.059683032313588090e-03,3.748067054699718015e-01,4.748157711199610387e-01,1.503775234100671043e-01
1.000000000000000000e+00,3.342167025838031769e-02,2.983316998051069202e+00,3.712101574785076630e-01,2.075843695028895940e-03,3.708181143016701098e-01,4.762605064307433023e-01,1.529213792675867267e-01
1.000000000000000000e+00,3.388394707762974051e-02,2.983005655981716409e+00,3.672405060124802056e-01,2.092188958512295176e-03,3.668389991711984432e-01,4.776667076289436986e-01,1.554942931998577194e-01
1.000000000000000000e+00,3.435261794768401655e-02,2.982686542920268469e+00,3.632808201970919582e-01,2.108718699690771345e-03,3.628698734495155453e-01,4.790338807165729906e-01,1.580962458339115195e-01
1.000000000000000000e+00,3.482777130881098415e-02,2.982359457798038349e+00,3.593316097593960978e-01,2.125432737453992853e-03,3.589112480788660409e-01,4.803615432600294999e-01,1.607272086611043760e-01
1.000000000000000000e+00,3.530949682455316457e-02,2.982024194311174270e+00,3.553933817472040846e-01,2.142330832046793893e-03,3.549636313158652801e-01,4.816492247426474305e-01,1.633871439414873450e-01
1.000000000000000000e+00,3.579788539864781072e-02,2.981680540787927214e+00,3.514666402736799089e-01,2.159412684497884032e-03,3.510275284754849068e-01,4.828964669106350915e-01,1.660760046138799739e-01
1.000000000000000000e+00,3.629302919218078960e-02,2.981328280052817359e+00,3.475518862631001848e-01,2.176677936085846983e-03,3.471034416762070474e-01,4.841028241119809117e-01,1.687937342118120410e-01
1.000000000000000000e+00,3.679502164097771255e-02,2.980967189287659025e+00,3.436496171980334968e-01,2.194126167843426459e-03,3.431918695866005287e-01,4.852678636279055824e-01,1.715402667854939167e-01
1.000000000000000000e+00,3.730395747323583810e-02,2.980597039889376187e+00,3.397603268681981814e-01,2.211756900101112186e-03,3.392933071735804162e-01,4.863911659964480494e-01,1.743155268299716176e-01
1.000000000000000000e+00,3.781993272739953699e-02,2.980217597324560153e+00,3.358845051212603905e-01,2.229569592070926830e-03,3.354082454526114421e-01,4.874723253277776780e-01,1.771194292196108799e-01
1.000000000000000000e+00,3.834304477028331604e-02,2.979828620980713882e+00,3.320226376158244008e-01,2.247563641471342789e-03,3.315371712401100623e-01,4.885109496108347438e-01,1.799518791490551661e-01
1.000000000000000000e+00,3.887339231544530149e-02,2.979429864014117690e+00,3.281752055768752951e-01,2.265738384194168446e-03,3.276805669083034944e-01,4.895066610109067295e-01,1.828127720807898315e-01
1.000000000000000000e+00,3.941107544181487315e-02,2.979021073194281666e+00,3.243426855539252029e-01,2.284093094014208805e-03,3.238389101427996963e-01,4.904590961577601771e-01,1.857019936994401543e-01
1.000000000000000000e+00,3.995619561257811314e-02,2.978601988744909779e+00,3.205255491821149549e-01,2.302626982342475918e-03,3.200126737031195323e-01,4.913679064239568905e-01,1.886194198729236049e-01
1.000000000000000000e+00,4.050885569432430972e-02,2.978172344181331699e+00,3.167242629465197856e-01,2.321339198023643878e-03,3.162023251864404805e-01,4.922327581929917817e-01,1.915649166205676268e-01
1.000000000000000000e+00,4.106915997645726318e-02,2.977731866144354811e+00,3.129392879499064417e-01,2.340228827178413625e-03,3.124083267948001286e-01,4.930533331169042466e-01,1.945383400882956804e-01
1.000000000000000000e+00,4.163721419087527964e-02,2.977280274230471591e+00,3.091710796841789510e-01,2.359294893091396037e-03,3.086311351059968233e-01,4.938293283630236230e-01,1.975395365309795814e-01
1.000000000000000000e+00,4.221312553192320405e-02,2.976817280818377043e+00,3.054200878057553026e-01,2.378536356145067102e-03,3.048712008484312785e-01,4.945604568495260422e-01,2.005683423020427070e-01
1.000000000000000000e+00,4.279700267662039231e-02,2.976342590891755790e+00,3.016867559151066858e-01,2.397952113800273961e-03,3.011289686801199572e-01,4.952464474694880936e-01,2.036245838503918382e-01
1.000000000000000000e+00,4.338895580516866080e-02,2.975855901858268648e+00,2.979715213406867180e-01,2.417541000623755435e-03,2.974048769721090446e-01,4.958870453031420378e-01,2.067080777247489176e-01
