model,G_mM,GS_fraction,AT_capacity,AR_capacity,E,EG,EP,EU,EGP,EPU
reference,11.312179404402862,0.9980922656079712,10.794867562564324,0.020633102585919258,0.00969724905458217,0.0070318603227313824,0.1660447620117194,0.020633102585919258,0.7082685282948518,0.08832449773019604
reference,11.468645501800692,0.9981189786490317,10.83421060570319,0.02041778776494179,0.009600484663118365,0.00705798431069096,0.16442770900561376,0.02041778776494179,0.7110720608064199,0.08742397344921518
reference,11.627275783372045,0.998145294697965,10.873299510504328,0.020204239162244612,0.009504354929455686,0.007083958712040566,0.1628197722007636,0.020204239162244612,0.7138576147677569,0.08653006022773849
reference,11.788100183353237,0.9981712206117961,10.91213334852039,0.019992446322862095,0.00940886171262151,0.007109782338442236,0.16122104369535548,0.019992446322862095,0.7166251186823605,0.08564274724835833
reference,11.951149050020438,0.9981967630925304,10.950711240780285,0.01978239902445743,0.00931400676530276,0.007135454045194361,0.15963161187284677,0.01978239902445743,0.7193745047463815,0.08476202354581715
reference,12.11645315141657,0.99822192869184,10.989032357711306,0.019574087262633436,0.009219791733488854,0.007160972731066376,0.1580515614518421,0.019574087262633436,0.722105708838417,0.08388787798255228
reference,12.284043681157293,0.9982467238155788,11.027095919033313,0.019367501236838842,0.009126218156203915,0.007186337338114081,0.15648097353595625,0.019367501236838842,0.7248186705074302,0.0830202992254567
reference,12.453952264317412,0.9982711547281333,11.064901193625701,0.01916263133685389,0.009033287465326046,0.007211546851476116,0.15491992566366272,0.01916263133685389,0.7275133329588451,0.08215927572383604
reference,12.626210963398718,0.9982952275566168,11.102447499367653,0.0189594681298396,0.008941000985491427,0.007236600299151961,0.15336849185812793,0.0189594681298396,0.7301896430388468,0.08130479568854224
reference,12.80085228438024,0.9983189482949116,11.13973420295219,0.01875800234793558,0.008849359934081168,0.007261496751761915,0.15182674267703133,0.01875800234793558,0.7328475512169258,0.08045684707226429
reference,12.977909182852299,0.9983423228075673,11.176760719674721,0.018558224876390958,0.008758365421288517,0.007286235322289507,0.15029474526236666,0.018558224876390958,0.7354870115667101,0.07961541755095417
reference,13.157415070235432,0.9983653568335591,11.21352651319664,0.01836012674221378,0.008668018450264369,0.007310815165806871,0.14877256339022285,0.01836012674221378,0.738107981745126,0.07878049450636601
reference,13.339403820085177,0.9983880559899115,11.250031095284584,0.01816369910332434,0.008578319917338774,0.007335235479183436,0.14726025752054153,0.01816369910332434,0.7407104229699241,0.07795206500968793
reference,13.523909774484213,0.9984104257751939,11.286274025526,0.017968933238198034,0.008489270612316252,0.007359495500778548,0.14575788484684463,0.017968933238198034,0.7432942999956208,0.0771301158062417
reference,13.710967750522897,0.9984324715728929,11.322254911021755,0.017775820535983478,0.008400871218842611,0.0073835945101184,0.1442654993459285,0.017775820535983478,0.7458595810878987,0.07631463330122827
reference,13.900613046869331,0.9984541986546659,11.357973406056265,0.017584352487082597,0.00831312231484121,0.00740753182755784,0.1427831518275185,0.017584352487082597,0.7484062379965039,0.07550560354649598
reference,14.092881450430408,0.9984756121834782,11.393429211746014,0.01739452067417861,0.00822602437301628,0.007431306813927536,0.14131088998387703,0.01739452067417861,0.7509342459266941,0.07470301222830644
reference,14.287809243105007,0.9984967172166345,11.428622075667011,0.017206316763698645,0.008139577761421131,0.007454918870166975,0.13984875843935765,0.017206316763698645,0.7534435835092811,0.07390684465607454
reference,14.485433208630463,0.9985175187087003,11.463551791461898,0.017019732497698333,0.008053782744089131,0.0074783674369438245,0.1383967987998994,0.017019732497698333,0.7559342327693105,0.0731170857520588
reference,14.68579063952386,0.9985380215143264,11.49821819842745,0.016834759686155002,0.007968639481725116,0.0075016519942601905,0.13695504970245115,0.016834759686155002,0.7584061790934321,0.07233372004197644
reference,14.888919344119344,0.9985582303909719,11.532621181083098,0.016651390199657147,0.007884148032455117,0.007524772061046248,0.13552354686431778,0.016651390199657147,0.760859411196005,0.07155673164651871
reference,15.094857653702633,0.9985781500015366,11.566760668721203,0.016469615962477903,0.007800308352632236,0.007547727194741749,0.13410232313242088,0.016469615962477903,0.7632939210839845,0.07078610427374277
reference,15.303644429744338,0.9985977849169015,11.600636634939793,0.01628942894602009,0.007717120297696437,0.007570516990865964,0.132691408532462,0.01628942894602009,0.7657097040206419,0.07002182121231358
reference,15.515319071233348,0.9986171396183833,11.63424909715846,0.01611082116262126,0.007634583623086151,0.007593141082576561,0.1312908303179797,0.01611082116262126,0.7681067584881643,0.06926386532557192
reference,15.729921522111502,0.9986362185001056,11.667598116118105,0.01593378465970691,0.007552697985199574,0.007615599140217881,0.12990061301929126,0.01593378465970691,0.7704850861491805,0.0685122190464039
reference,15.94749227881124,0.9986550258712901,11.700683795365258,0.01575831151428044,0.00747146294240347,0.007637890870859208,0.1285207784923064,0.01575831151428044,0.7728446918072646,0.06776686437288595
reference,16.16807239789744,0.9986735659584706,11.733506280721672,0.015584393827738767,0.007390877956087447,0.007660016017823468,0.12715134596720423,0.015584393827738767,0.7751855833664641,0.06702778286468193
reference,16.39170350381503,0.9986918429076328,11.766065759739892,0.015412023721002406,0.007310942391761565,0.007681974360206916,0.125792332096961,0.015412023721002406,0.7775077717899018,0.06629495564016624
reference,16.618427796743614,0.998709860786283,11.798362461145473,0.015241193329949599,0.00723165552019532,0.007703765712390276,0.12444375100571885,0.015241193329949599,0.7798112710574959,0.06556836337425001
reference,16.848288060560865,0.9987276235854486,11.830396654266583,0.015071894801143675,0.00715301651859586,0.007725389923541876,0.123105614336983,0.015071894801143675,0.7820960981228511,0.06484798629688454
reference,17.081327670916107,0.9987451352216119,11.862168648451663,0.014904120287843367,0.007075024471823446,0.007746846877113233,0.1217779313016361,0.014904120287843367,0.7843622728693656,0.06413380419221831
reference,17.317590603415375,0.9987623995385806,11.893678792475809,0.014737861946286297,0.006997678373642283,0.0077681364903276024,0.1204607087257596,0.014737861946286297,0.7866098180655999,0.06342579639838432
reference,17.557121441919858,0.998779420309298,11.924927473936576,0.01457311193223544,0.006920977128004638,0.007789258713661997,0.1191539510982483,0.01457311193223544,0.7888387593199567,0.06272394180789281
reference,17.79996538695913,0.9987962012375934,11.955915118639895,0.01440986239777887,0.00684491955036631,0.007810213530323087,0.1178576606182076,0.01440986239777887,0.7910491250347178,0.062028218868606246
reference,18.046168264260583,0.9988127459598761,11.986642189976703,0.014248105488373929,0.006769504369031752,0.007831000955717576,0.1165718372421225,0.014248105488373929,0.79324094635948,0.06133860558527425
reference,18.295776533396985,0.9988290580467765,12.017109188291016,0.014087833340125791,0.006694730226526711,0.007851621036917365,0.11529647873078482,0.014087833340125791,0.7954142571440412,0.06065507952160401
reference,18.548837296553682,0.9988451410047319,12.047316650240058,0.01392903807729201,0.00662059568099671,0.007872073852120128,0.11403158069596812,0.01392903807729201,0.7975690938907785,0.05997761780284457
reference,18.80539830741687,0.9988609982775246,12.077265148147063,0.013771711810004097,0.006547099207629601,0.007892359510105643,0.11277713664683933,0.013771711810004097,0.7997054957065587,0.05930619711886268
reference,19.06550798018497,0.9988766332477701,12.10695528934741,0.013615846632197446,0.006474239200100284,0.007912478149688354,0.11153313803609408,0.013615846632197446,0.801823504254232,0.05864079372768778
reference,19.32921539870469,0.9988920492383582,12.136387715528747,0.013461434619741182,0.006402013972035936,0.00793242993916664,0.11029957430580495,0.013461434619741182,0.803923163703747,0.05798138345950424
reference,19.596570325733207,0.99890724951385,12.165563102065596,0.013308467828760117,0.006330421758500106,0.007952215075769167,0.10907643293297274,0.013308467828760117,0.8060045206829268,0.05732794172107111
reference,19.867623212328713,0.9989222372818316,12.194482157349144,0.013156938294140295,0.006259460717493874,0.007971833785098784,0.10786369947476718,0.013156938294140295,0.8080676242279535,0.05668044350054641
