# Fig 7b-d: n=3, A=1, Bhat=Ghat=0.4, Khat=1; (enzyme x, target x)
l,b_theta_1x1x,c_theta_bridge_1x1x,d_theta_1x1x,d_TL_1x1x,b_theta_2x1x,c_theta_bridge_2x1x,d_theta_2x1x,d_TL_2x1x,b_theta_1x4x,c_theta_bridge_1x4x,d_theta_1x4x,d_TL_1x4x,b_theta_2x4x,c_theta_bridge_2x4x,d_theta_2x4x,d_TL_2x4x
0.39528578508354006,0.716696685808165,0.762169015120504,0.7042439979840776,0.6026315168972184,0.7166943193181341,0.762169015120504,0.6947447765735243,0.8011097496874002,0.7166978588942703,0.8468395799254059,0.7097860390228484,0.6482225141974367,0.716696665399451,0.8468395799254059,0.7033952673811901,0.8948923424558606
0.4038104988560165,0.7123445260023508,0.7580721025565341,0.700072528335772,0.6132253763183789,0.7123421927454613,0.7580721025565341,0.6907225003382341,0.8138673446935732,0.7123456861996443,0.8437944579539217,0.7055510935340056,0.6579515731789238,0.7123445130500293,0.8437944579539217,0.6992679255232771,0.9059414736902451
0.4125190561858505,0.7079527518151782,0.7539245620836444,0.6958677943736474,0.6240077946824331,0.707950453058298,0.7539245620836444,0.6866712196992085,0.8268244883013685,0.7079538983074585,0.8406949897842719,0.7012791693572563,0.6678566015820159,0.707952745953785,0.8406949897842719,0.6951060712119466,0.9171607489213522
0.42141542183414527,0.7035218331227432,0.7497265169534323,0.6916302250504215,0.6349825776125068,0.7035195701254295,0.7497265169534323,0.6825913245359944,0.8399848214233815,0.7035229650953588,0.8375404966588065,0.6969707040108711,0.6779416706194142,0.7035218339826038,0.8375404966588065,0.6909101140481472,0.9285542924396971
0.430503646065847,0.6990522661903099,0.7454781223017173,0.6873602696589188,0.646153618552283,0.6990500402035463,0.7454781223017173,0.6784832215471143,0.8533520675218988,0.6990533828311283,0.8343303061393084,0.6926261596139928,0.6882109426481003,0.6990522733982137,0.8343303061393084,0.6866804864558399,0.9401263251801351
0.4397878664937159,0.6945445737225304,0.7411795659443867,0.6830583978509613,0.6575249006738433,0.6945423859874587,0.7411795659443867,0.6743473342654297,0.8669300344971853,0.6945456742229131,0.8310637530748898,0.68824602294513,0.6986686728839613,0.6945445869024125,0.8310637530748898,0.6824176437439373,0.951881166365021
0.4492723099620654,0.6899993048804594,0.7368310691506222,0.6787250996317765,0.6691004988190264,0.6899971566271065,0.7368310691506222,0.6701841030534202,0.8807226166160232,0.6900003884362439,0.827740180617665,0.6838308054692496,0.7093192111544527,0.6899993236540928,0.827740180617665,0.6781220641388747,0.96382323518088
0.45896129447112494,0.6854170352645239,0.7324328873906805,0.6743608853292908,0.680884581475045,0.6854149277105281,0.7324328873906805,0.6659939850778324,0.8947337964814723,0.685418101077011,0.8243589412874729,0.6793810433326509,0.720167003690329,0.6854170592522163,0.8243589412874729,0.6737942487870398,0.9759570524897165
0.4688592311429046,0.6807983668626644,0.7279853110553247,0.6699662855377113,0.6928814127851413,0.6807963012119979,0.7279853110553247,0.6617774542631959,0.9089676470448445,0.680799414139606,0.8209193980868741,0.6748972973248678,0.731216594957499,0.6807983956839618,0.8209193980868741,0.6694347217263291,0.988287242576124
0.47897062622945413,0.6761439279629293,0.7234886661439434,0.6655418510348551,0.7050953545950863,0.6761419054046253,0.7234886661439434,0.6575350012237361,0.9234283336608937,0.6761449559195206,0.8174209256675928,0.670380152806903,0.7424726295300546,0.6761439612373236,0.8174209256675928,0.6650440298261656,1.0008185349313519
0.4893000831644333,0.6714543730298798,0.7189433149183412,0.6610881526727282,0.7175308685363722,0.6714523947367629,0.7189433149183412,0.6532671331732582,0.9381201161872509,0.6714553808897489,0.8138629115495087,0.6658302196051639,0.7539398540055549,0.6714544103775185,0.8138629115495087,0.6606227426953725,1.0135557660755208
0.49985230465892533,0.6667303825442249,0.7143496565191403,0.6566057812409162,0.7301925181469673,0.6667284496716461,0.7143496565191403,0.6489743738126266,0.9530473511291383,0.6667313695404201,0.8102447573932191,0.6612481318705447,0.765623118963643,0.6667304235866226,0.8102447573932191,0.6561714525573593,1.026503881419173
0.5106320948424489,0.6619726628051849,0.7097081275417022,0.6520953473023928,0.7430849710305512,0.6619707764897644,0.7097081275417022,0.6446572631944957,0.9682144938304225,0.661973628181159,0.8065658803271031,0.6566345479021617,0.7775273809690937,0.6619727071659326,0.8065658803271031,0.651690774092153,1.0396679371653783
0.5216443614501437,0.6571819456951685,0.7050192025684563,0.6475574810014318,0.7562130010551733,0.6571801070535502,0.7050192025684563,0.6403163575650205,0.9836261007120757,0.6571828887057568,0.8028257143297075,0.6519901499353363,0.7896577046204019,0.6571819930006446,0.8028257143297075,0.6471813442448741,1.0530531022536183
0.5328941180571233,0.6523589884064267,0.7002833946545157,0.6429928318433463,0.7695814905923206,0.6523571985340414,0.7002833946545157,0.6359522291823054,0.9992868315591341,0.6523599083188164,0.7990237116681527,0.6473156438934969,0.8020192646450317,0.6523590382865007,0.7990237116681527,0.6426438220003334,1.066664660346685
0.5443864863610155,0.6475045731294272,0.6955012557634687,0.6384020684458622,0.7831954327974112,0.6475028330992731,0.6955012557634687,0.631565466111415,1.0152014518572567,0.6475054692241203,0.795159344393109,0.642611759103747,0.8146173480424647,0.6475046252181621,0.795159344393109,0.6380788881235063,1.080508011861858
0.5561266985137265,0.642619506702805,0.6906733771502482,0.6337858782619916,0.7970599339327719,0.6426178175642407,0.6906733771502482,0.6271566719958297,1.0313748351800025,0.6426203782745661,0.791232105890741,0.6378792479759482,0.8274573562761922,0.6426195606391505,0.791232105890741,0.6334872448657242,1.0945886760476253
0.5681200995034936,0.6377046202248023,0.685800389688026,0.6291449672743386,0.8111802157341971,0.6377029830023617,0.685800389688026,0.6227264658052731,1.0478119656279639,0.6377054665835984,0.7872415124918296,0.6331188856452366,0.8405448075158223,0.6377046756532844,0.7872415124918296,0.6288696156364996,1.1089122931072377
0.5803721495883063,0.6327607686262483,0.6808829641361248,0.6244800596608492,0.8255616178222136,0.6327591843184719,0.6808829641361248,0.6182754815599162,1.0645179403208993,0.632761589098169,0.783187105138084,0.6283314695779997,0.8538853389304711,0.6327608251976452,0.783187105138084,0.6242267446409968,1.1234846263703917
0.5928884267818096,0.6277888302051841,0.675921811346011,0.6197918974320789,0.8402096001592336,0.6277872997834745,0.675921811346011,0.6138043680310046,1.0814979719440416,0.6277896241333495,0.7790684511054271,0.6235178191414211,0.8674847090346424,0.6277888875771949,0.7790684511054271,0.6195593964832424,1.1383115645143702
0.6056746293928157,0.6227897061233731,0.6709176824025199,0.6150812400401376,0.8551297455537966,0.6227882305308744,0.6709176824025199,0.6093137884180363,1.0987573913497524,0.6227904728688219,0.774885145783794,0.6186787751368032,0.8813488000877967,0.6227897639612737,0.774885145783794,0.6148683557352608,1.1533991238359607
0.618736578619584,0.617764319865015,0.6658713686975667,0.6103488639595378,0.8703277622131581,0.6177629000155173,0.6658713686975667,0.6048044200026649,1.1163016502157297,0.6177650588075733,0.7706368145127012,0.6138151992969693,0.8954836205488428,0.6177643778423004,0.7706368145127012,0.6101544264724099,1.168753450575509
0.6320802212000488,0.6127136166580898,0.660783701933719,0.6055955622402486,0.8858094863455108,0.6127122534349624,0.660783701933719,0.6002769537795765,1.1341363237609747,0.6127143271972179,0.7663231144715523,0.6089279737481451,0.9098953075867937,0.6127136744571019,0.7663231144715523,0.6054184317752921,1.1843808232944768
0.6457116321192027,0.6076385628588633,0.655655554055152,0.6008221440333421,0.9015808848131713,0.6076372571140177,0.655655554055152,0.5957320940646488,1.1522671135207532,0.6076392444144815,0.7619437366233074,0.6040180004368192,0.9245901296488467,0.6076386201714034,0.7619437366233074,0.6006612131986918,1.200287655307878
0.6596370173748637,0.6025401453001866,0.6504878371036642,0.5960294340896902,0.9176480578381018,0.6025388978530711,0.6504878371036642,0.5911705580807678,1.1706998501817918,0.6025407973134745,0.7574984077097932,0.5990862005221801,0.9395744890871702,0.6025402018281099,0.7574984077097932,0.595883630208104,1.216480497173005
0.6738627168030944,0.5974193706043204,0.6452815029976106,0.591218272232245,0.9340172417611838,0.5974181822409484,0.6452815029976106,0.5865930755217424,1.1894404964789853,0.5974199925384912,0.7529868922965353,0.5941335137348175,0.9548549248456992,0.5974194260601121,0.7529868922965353,0.591086559584495,1.232966039235863
0.6883952069645499,0.5922772644611211,0.6400375432318132,0.5863895128025162,0.9506948118566945,0.592276135933134,0.6400375432318132,0.582000388094813,1.2084951501548808,0.5922778558021684,0.7484089948645813,0.5891608977024865,0.9704381152082552,0.5922773185684537,0.7484089948645813,0.5862708947980351,1.249751114236748
0.7032411040930722,0.5871148708725287,0.6347569884967236,0.5815440240819408,0.9676872852034782,0.5871138028962969,0.6347569884967236,0.5773932490423325,1.2278700469832462,0.5871154311299441,0.7437645619463268,0.5841693272438188,0.9863308806093314,0.587114923366797,0.7437645619463268,0.5814375453516392,1.2668426999764302
0.7184071671078772,0.5819332513643868,0.6294409082153423,0.5766826876888974,0.9850013236143613,0.5819322446201484,0.6294409082153423,0.5727724226432376,1.2475715638580467,0.5819337800718468,0.739053484301873,0.5791597936309628,1.002540186508912,0.5819333019932217,0.739053484301873,0.5765874360952287,1.284247922044427
0.7339003006906998,0.5767334841667332,0.6240904099966657,0.5718063979522143,1.0026437366253775,0.576732539297773,0.6240904099966657,0.5681386836950116,1.267606221949155,0.5767339808827554,0.7342756991319368,0.5741333038222307,1.0190731463327054,0.5767335326904919,0.7342756991319368,0.5717215065117318,1.3019740566108604
0.7497275584293014,0.5715166633637865,0.618706639004689,0.5669160612620711,1.0206214845464359,0.5715157809756579,0.618706639004689,0.5634928169768824,1.2879806899261648,0.5715171276723519,0.7294311923227693,0.569090879665917,1.0359370244791983,0.5715167095560195,0.7294311923227693,0.5668407099759117,1.3200285332834252
0.7658961460287683,0.5662838980149553,0.6132907772422876,0.5620125953992828,1.0389416815750858,0.5662830786747433,0.6132907772422876,0.5588356166950731,1.3087017872516733,0.5662843295260968,0.7245200007179785,0.5640335570765488,1.0531392393949717,0.5662839416628466,0.7245200007179785,0.5619460129872088,1.3384189380310112
0.7824134245920693,0.5610363112482726,0.6078440427495974,0.5570969288440046,1.0576115989750992,0.5610355554839034,0.6078440427495974,0.5541678859109667,1.3297764875454523,0.5610367095986283,0.7195422144115209,0.5589623851848997,1.070687366719731,0.5610363521530553,0.7195422144115209,0.5570383943778506,1.357153016175558
0.7992869139713565,0.5557750393277611,0.6023676887168339,0.5521700000649749,1.0766386683216027,0.5557743476273566,0.6023676887168339,0.549490435953108,1.3512119220209107,0.5557754041810911,0.714497979055503,0.5538784254631985,1.0885891425025362,0.5557750773051051,0.714497979055503,0.5521188444975748,1.376238675453729
0.8165242961915441,0.5505012306963027,0.5968630025118108,0.547232756790471,1.0960304848145688,0.5505006035075813,0.5968630025118108,0.5448040858140203,1.3730153829953113,0.5505015617439678,0.7093874981757482,0.548782750827031,1.1068524664907486,0.5505012655766743,0.7093874981757482,0.5471883643763737,1.3956839891500277
0.8341334189477153,0.5452160449956693,0.5913313046227657,0.5422861552622071,1.1157948106624829,0.5452154827253962,0.5913313046227657,0.5401096615328509,1.3951943274752046,0.5452163419570724,0.7042110354874057,0.5436764447155072,1.1254854054932257,0.5452160766246631,0.7042110354874057,0.5422479648667466,1.4154971993030059
0.8521222991779607,0.5399206520654452,0.5857739475174376,0.5373311594734665,1.1359395785380852,0.5399201550789314,0.5857739475174376,0.5354079955649219,1.4177563808185885,0.5399209146884322,0.6989689172021458,0.538560600151342,1.144496196819348,0.5399206803040857,0.6989689172021458,0.5372986657670064,1.4356867199862449
0.8704991267132628,0.5346162309226358,0.5801923144197045,0.5323687403928039,1.1564728951080867,0.5346157995432875,0.5801923144197045,0.5306999261392945,1.4407093404753062,0.5346164589838581,0.6936615343177663,0.5334363187825556,1.163893251795465,0.5346162556476497,0.6936615343177663,0.5323414949272518,1.456261140665801
0.8892722680060943,0.5293039687238278,0.5745878180054426,0.5273998751747093,1.1774030446388344,0.5293036032327457,0.5745878180054426,0.5259862966054996,1.4640611798072467,0.5293041620290617,0.6882893448802725,0.5283047099075683,1.1836851593603972,0.5293039898278853,0.6882893448802725,0.5273774873396778,1.4772292296358658
0.9084502699394313,0.5239850597118053,0.5689618990196289,0.522425546358658,1.1987384926799347,0.5239847603474369,0.5689618990196289,0.521267954770619,1.4878200519899323,0.5239852180962321,0.6828528762077405,0.5231668894855028,1.2038806897416647,0.5239850771037301,0.6828528762077405,0.5224076842149316,1.4985999375344012
0.9280418637179068,0.5186607041486019,0.5633160248170757,0.5174467410580214,1.2204878898278704,0.518660471106446,0.5633160248170757,0.5165457522279425,1.5119942939970998,0.5186608274770447,0.6773527270645222,0.5180239791335757,1.2244887982141301,0.5186607177535504,0.6773527270645222,0.5174331320462902,1.5203824009405504
0.9480559688428831,0.5133321072369902,0.5576516878295391,0.512464450140334,1.2426600755717208,0.5133319406693541,0.5576516878295391,0.5118205436784432,1.5365924306699332,0.5133321954041085,0.6717895697735786,0.5128771051134852,1.2455186289427993,0.5133321169965981,0.6717895697735786,0.5124548816634588,1.5425859460556577
0.9685016971732486,0.5080004780324635,0.5519704039623036,0.5074796674004554,1.2652640822230996,0.5080003780482732,0.5519704039623036,0.5070931862463457,1.5616231788726243,0.5080005309629058,0.6661641522540065,0.5077273973087492,1.2669795189115391,0.5080004839049596,0.6661641522540065,0.5074739872778299,1.565220092469767
0.9893883570737927,0.502667028347785,0.5462737109236846,0.5024933887281727,1.288309138932511,0.5026669950124508,0.5462737109236846,0.5023645387900789,1.587095451735983,0.5026670459962964,0.6604772999700907,0.5025759881949695,1.2888810019395325,0.5026670303080738,0.6604772999700907,0.5024915055210705,1.588294557015511
1.0107254576530416,0.497332971652215,0.5405631664912378,0.4975066112718273,1.3118046757943231,0.49733300498754923,0.5405631664912378,0.497635461209921,1.6130183629908512,0.49733295400370364,0.6547299177775382,0.4974240118050306,1.3112328127873019,0.4973329696919262,0.6547299177775382,0.49750849447892964,1.6118192577113235
1.032522713092486,0.49199952196753644,0.5348403467187798,0.4925203325995447,1.335760328042635,0.4919996219517267,0.5348403467187798,0.4929068137536543,1.6394012313931103,0.4919994690370943,0.648922991651906,0.4922726026912509,1.3340448913541954,0.4919995160950404,0.648922991651906,0.49252601272217017,1.6358043177959676
1.054790047069178,0.48666789276300965,0.5291068440886396,0.4875355498596659,1.3601859403403402,0.4866680593306459,0.5291068440886396,0.48817945632155674,1.6662535852421276,0.48666780459589126,0.6430575902836485,0.48712289488651467,1.3573273869692617,0.4866678830034019,0.6430575902836485,0.4875451183365412,1.6602600698564032
1.0775375972736996,0.4813392958513984,0.5233642656138509,0.4825532589419788,1.3850915711637355,0.4813395288935542,0.5233642656138509,0.48345424777205753,1.6935851669945066,0.48133917252295566,0.6371348665236963,0.4819760208664244,1.3810906627774764,0.4813392822464497,0.6371348665236963,0.4825668679537101,1.6851970600510557
1.100775720025569,0.47601494028819474,0.5176142308952685,0.477574453641342,1.4104874972850658,0.4760152396525632,0.5176142308952685,0.478732045229381,1.7214059379750677,0.47601478190376806,0.6311560586630481,0.4768331105144972,1.4053453002233358,0.4760149228962698,0.6311560586630481,0.4775923157850685,1.710626052430599
1.1245149949881794,0.4706960312761721,0.5118583701388411,0.4726001248252907,1.4363842183554392,0.4706963967672542,0.5118583701388411,0.4740137033945005,1.749726083187027,0.4706958379709383,0.6251224915295147,0.4716952900924316,1.4301021036338768,0.47069601017211465,0.6251224915295147,0.472622512660322,1.7365580333584076
1.1487662299854255,0.46538376907736406,0.506098322138495,0.4676312596071961,1.4627924615906014,0.46538420045671236,0.506098322138495,0.4693000738607054,1.7785560162233822,0.4653835410161418,0.6190355773845366,0.4665636812174443,1.4553721049032233,0.4653837443523501,0.6190355773845366,0.46765850507274803,1.7630042160328874
1.1735404659221997,0.46007934793455507,0.5003357322302923,0.4626688405265335,1.489723186562075,0.46007984492106857,0.5003357322302923,0.4645920044350782,1.807906384281572,0.460079085311568,0.6128968166029014,0.4614393998486581,1.4811665682808124,0.4600793196959147,0.6128968166029014,0.4627013342329937,1.7899760451139157
1.198848981811004,0.45478395500433066,0.4945722502236855,0.45771384473779286,1.5171875900962362,0.4547845172746037,0.4945722502236855,0.4598903384671493,1.8377880732835146,0.45478365804292764,0.6067077981182286,0.4563235552844927,1.5074969952654935,0.45478392337533696,0.6067077981182286,0.4577520351332533,1.8174852014557132
1.2247032999069698,0.4494987693036974,0.4888095283158407,0.4527672432095291,1.5451971112839453,0.4494993964924188,0.4888095283158407,0.45519591418597977,1.8682122131032026,0.44949843825603214,0.6004701996172999,0.45121724917296907,1.5343751296077652,0.4494987344233257,0.6004701996172999,0.45281163562362625,1.8455436069484863
1.2511151909536151,0.44422496067223904,0.48304921899510633,0.44782999993502526,1.5737634366033688,0.44422565237264355,0.48304921899510633,0.4505095640468921,1.899190182904061,0.44422459581890905,0.5941857874666857,0.4461215745368017,1.5618129624224353,0.44422492269489516,0.5941857874666857,0.4478811555024254,1.8741634294712428
1.2780966795417332,0.4389636887517276,0.4772929729397867,0.44290307115599536,1.6028985051587035,0.43896444451609656,0.4772929729397867,0.4458321140890335,1.9307336165883502,0.4389632904013718,0.587856416355686,0.44103761481510045,1.5898227374140714,0.4389636478469448,0.587856416355686,0.4429616056221494,1.9033570879582447
1.3056600495838484,0.4337161019850447,0.4715424369184188,0.43798740460071706,1.6326145140375308,0.4337169213252567,0.4715424369184188,0.44116438330492685,1.9628544083609434,0.4337156704739033,0.5814840286403613,0.43596644292345116,1.618416956217645,0.4337160583371535,0.5814840286403613,0.43805398701279125,1.9331372575816055
1.3338178499067392,0.42848333663621335,0.46579925169776615,0.43308393873792883,1.662923923789605,0.42848421902434203,0.46579925169776615,0.43650718302311736,1.9955647184098757,0.428482872327648,0.5750706533744043,0.4309091203340829,1.6476083838568423,0.4284832904439804,0.5750706533744043,0.4331592900240882,1.963516875052615
1.3625828999645644,0.42326651583326697,0.4600650499647189,0.42819360204778595,1.6938394640298866,0.4232674607022271,0.4600650499647189,0.4318613163049885,2.028876978706109,0.4232660191172449,0.5686184050137915,0.42586669617776957,1.677410054322559,0.4232664673095083,0.5686184050137915,0.4282784934882684,1.9945091440444036
1.3919682956751995,0.4180667486356133,0.45434145426823475,0.42331731231110253,1.7253741391687154,0.4180677553798518,0.45434145426823475,0.42722757735676237,2.0628038989250306,0.41806621992815324,0.5621294817835693,0.42084020636903724,1.7078352762741649,0.4180666980067784,0.5621294817835693,0.4234125639047713,2.02612754073865
1.4219874153824383,0.41288512912747133,0.44863007498736124,0.4184559759180593,1.757541234272032,0.41288619710370317,0.44863007498736124,0.4226067509576676,2.0973584724922643,0.412884568870056,0.5556061636967728,0.41583067275618113,1.7388976388661792,0.41288507663320306,0.5556061636967728,0.41856245464836084,2.0583858194990805
1.4526539259467806,0.407722735538879,0.44293250833126147,0.4136104871974838,1.790354321054636,0.40772386406686606,0.44293250833126147,0.417999611905187,2.1325539827564493,0.40772214419783165,0.5490508102173446,0.4108391022975136,1.7706110177030752,0.4077226814315464,0.5490508102173446,0.41372910520196493,2.091298018674583
1.4839817889675655,0.4025806293956798,0.4372503343770099,0.40878172776775507,1.823827264009476,0.40258181775905183,0.4372503343770099,0.4134069244782576,2.1684040092916743,0.40258000746150896,0.5424658575610212,0.4058664862651826,1.8029895809249608,0.402580573939888,0.5424658575610212,0.4089134404155051,2.1248784665347964
1.5159852671392944,0.3974598546998134,0.43158511515073766,0.40397056591030966,1.8579742266760564,0.3974611021469288,0.43158511515073766,0.40882944191923215,2.2049224343323663,0.39745920268652557,0.5358538156304672,0.40091379947781985,1.8360477954269878,0.39745979817189014,0.5358538156304672,0.4041163697918959,2.1591417873411527
1.548678930745038,0.39236143714113675,0.425938392757494,0.3991778559666579,1.8928096780510693,0.3923627428859824,0.425938392757494,0.40426790593535133,2.2421234493434876,0.39236075558551864,0.5292172645834514,0.39598199956318064,1.869800433215394,0.3923613798285967,0.5292172645834514,0.39933878680130813,2.1941029075563625
1.5820776642898728,0.3872863833419103,0.4203116875649492,0.3944044377597517,1.9283483991444108,0.3872877465650379,0.4203116875649492,0.39972304622042354,2.280021561728947,0.3872856728027823,0.5225588510355749,0.39107202625185505,1.904262577903128,0.38728632554289827,0.5225588510355749,0.3945815682247081,2.2297770621954447
1.6161966732773805,0.38223568013498493,0.41470649644579516,0.3896511360404622,1.9646054896838063,0.3822370999844827,0.41470649644579516,0.39519557999733507,2.3186316016812345,0.3822349411924268,0.5158812839019239,0.3861848007030306,1.9394496313481215,0.38223562215769963,0.5158812839019239,0.3898455735275901,2.2661798013214556
1.651051491132281,0.3772102938766269,0.4091242910834124,0.38491875995986224,2.0015963749713,0.37721176946912566,0.4091242910834124,0.3906862115819638,2.357968729175344,0.3772095271311781,0.5091873298850463,0.3813212248631966,1.9753773204373,0.3772102360387264,0.5091873298850463,0.3851316442647394,2.303326996689136
1.6866579862723687,0.3722111697948161,0.40356651634505486,0.3802081025679213,2.0393368128949447,0.3722127002165257,0.40356651634505486,0.3861956319689956,2.398048441110137,0.3722103758666506,0.5024798086197613,0.376482180858579,2.012061704019536,0.37221111242280536,0.5024798086197613,0.3804406035167575,2.3412348485398082
1.7230323693329557,0.36723923137375164,0.39803458872648084,0.37551994033915076,2.0778429010990482,0.3672408156815281,0.39803458872648084,0.3817245184400839,2.4388865786003624,0.3672384109018309,0.4957615874885213,0.37166853042200027,2.049519179990791,0.36723917480235474,0.4957615874885213,0.37577325535900324,2.3799198925508707
1.7601912005471134,0.36229537977519755,0.3925298948716067,0.3708550327256613,2.11713108431641,0.3622970169976381,0.3925298948716067,0.37727353419472687,2.480499334422643,0.36229453341640155,0.4890355761242717,0.3668811143547634,2.0877664925347847,0.3622953243467155,0.4890355761242717,0.3711303843635004,2.4193990069433697
1.798151397285087,0.35738049329719507,0.3870537901704004,0.3662141217380084,2.1572181618660418,0.3573821824357592,0.3870537901704004,0.37284332800417036,2.522903260618811,0.35737962172543375,0.48230472062097607,0.3621207520240517,2.1268207395226213,0.35738043936084946,0.48230472062097607,0.3665127551342757,2.4596894197511885
1.8369302417562943,0.3524954268705727,0.3816075974378675,0.36159793155413794,2.1981212953198987,0.35249716690072685,0.3816075974378675,0.3684345338885849,2.566115276260053,0.3524945307758797,0.47557199747515116,0.35738824089625293,2.166699380074845,0.35249537478183807,0.47557199747515116,0.3619211118764936,2.5008087162554515
1.876545388877431,0.3476410115935735,0.37619260567659574,0.3570071681566538,2.2398580163422337,0.34764280146595866,0.37619260567659574,0.3640477708176946,2.6101526753754207,0.34764009168118365,0.4688404072848157,0.3526843561065031,2.2074202422895226,0.3476409617134994,0.4688404072848157,0.3573561779996666,2.5427748465878692
1.917014874310254,0.3428180543048314,0.37081006892494955,0.3524425189985682,2.2824462347052243,0.34281989294644966,0.37081006892494955,0.35968364243497936,2.6550331350483223,0.34281711129424314,0.46211296823517656,0.34800985006466356,2.249001531139996,0.34281800699935516,0.46211296823517656,0.35281865575512583,2.5856061335067793
1.958357122672716,0.33802733719481526,0.36546120519261294,0.3479046526976071,2.3259042464846136,0.3380292235102355,0.36546120519261294,0.35534273680550427,2.7007747236847424,0.33802637181884104,0.4553927094030851,0.3433654520978384,2.2914618365460715,0.33802729283406735,0.4553927094030851,0.34830922590784713,2.629321280349787
2.0005909559271737,0.3332696174557751,0.3601471954848017,0.34339421875908377,2.370250742439132,0.3332715503283539,0.3601471954848017,0.3510256261873734,2.7473959094569604,0.3332686304595797,0.44868266391476697,0.33875186812945524,2.334820141622456,0.33326957641337734,0.44868266391476697,0.3438285474426408,2.6739393791669266
2.0437356019494928,0.3285456269701203,0.3548691829160781,0.3389118473272718,2.415504816577554,0.3285476052632372,0.3548691829160781,0.3467328668267416,2.794915568926675,0.3285446191102512,0.44198586199348494,0.3341697803948362,2.379095831108371,0.3285455896224815,0.44198586199348494,0.33937725730462764,2.719479919038405
2.087810703282967,0.32385607203707106,0.3496282719143265,0.3344581489651452,2.461685974917335,0.323858094595375,0.3496282719143265,0.3424649987762641,2.8433529958515273,0.32385504408047966,0.43530532393562976,0.32961984719309717,2.424308699982367,0.3238560387626767,0.43530532393562976,0.3349559701738345,2.7659627945810694
2.13283632608101,0.31920163313733557,0.3444255275150822,0.3300337144622887,2.508814144438773,0.3192036987880022,0.3444255275150822,0.338222545736804,2.8927279101790697,0.31920058586039396,0.42864405305517583,0.325102702675132,2.4704789622664154,0.3192016043160382,0.42864405305517583,0.33056527827367105,2.813408314647791
2.178832969242712,0.3145829647354758,0.3392619747460432,0.325639114670709,2.5569096822387922,0.3145850722894717,0.3392619747460432,0.3340060149221675,2.943060467232365,0.3145818989229889,0.4220050286374757,0.320618956667349,2.517627260023508,0.3145829407477834,0.4220050286374757,0.3262057512129602,2.861837211224121
2.2258215737454097,0.3100006951195406,0.33413859810125135,0.32127490036822326,2.6059933848884484,0.3100028433728932,0.33413859810125135,0.3298158969465798,2.9943712670914517,0.3099996115637559,0.41539119894396187,0.3161691945307503,2.5657746725530224,0.3100006763459072,0.41539119894396187,0.3218779358611254,2.9112706485265956
2.2738235321785276,0.3054554262774695,0.3290563411040942,0.3169416021490385,2.6560864979984,0.30545761401254146,0.3290563411040942,0.3256526657345702,3.046681364175058,0.3054543257770869,0.40880547430945796,0.31175397705487,2.614942725788282,0.30545541309758734,0.40880547430945796,0.31758235625606274,2.9617302323072225
2.32286069848302,0.3009477338096899,0.32401610595796465,0.31263973034108106,2.7072107259965836,0.3009499597964537,0.32401610595796465,0.3215167784528858,3.100012277026968,0.30094661716887156,0.4022507203734719,0.30737384038600735,2.6651534019007665,0.3009477266017862,0.4022507203734719,0.31331951354416004,3.013238019368732
2.372955397900853,0.2964781668772568,0.31901875328311424,0.30836977494957857,2.7593882421224913,0.29648042987457063,0.31901875328311424,0.3174086754640057,3.1543859983116165,0.29647703490464106,0.39572975148603035,0.3030292959891289,2.716429149115584,0.29647816601739607,0.39572975148603035,0.30908988595185305,3.065816527295301
2.4241304371390644,0.2920472481848219,0.31406510193795356,0.30413220562635274,2.812641698642482,0.2920495469417021,0.31406510193795356,0.31332878030079153,3.2098250050235464,0.29204610169254175,0.3892453243273367,0.29872083064274374,2.768792891742899,0.2920472540462152,0.3892453243273367,0.3048939287880535,3.1194887444035624
2.4764091147530114,0.28765547399764935,0.30915592892279464,0.2999274716642279,2.866994237290649,0.28765780725453877,0.30915592892279464,0.30927749966176593,3.2663522689154547,0.2876543138003557,0.3828001317788103,0.2944489064659944,2.822268040430104,0.28765548694997073,0.3828001317788103,0.30073207447672284,3.174278139918783
2.5298152317535503,0.28330331419183497,0.304291969363785,0.2957560020159223,2.922469499939872,0.2833056806818659,0.304291969363785,0.30525522342647554,3.3239912671496903,0.28330214110572977,0.37639679708089524,0.29021396097715146,2.876878502639654,0.28330333460054885,0.37639679708089524,0.29660473261881,3.2302086743812297
2.5843731024429606,0.278991212336837,0.2994739165745654,0.29161820533674515,2.9790916395077383,0.27899361078708496,0.2994739165745654,0.301262324690365,3.3827659931781255,0.27899002717871413,0.370037868310476,0.2860164071826426,2.9326486933575606,0.2789912405625355,0.370037868310476,0.2925122900827242,3.2873048102878286
2.6401075654845716,0.2747195858093651,0.2947024221929814,0.287514470050388,3.0368853311021553,0.27472201494209364,0.2947024221929814,0.29729915981855004,3.442700967855482,0.27471838939566323,0.3637258132078103,0.2818566336957014,2.9896035460377046,0.2747196222071179,0.3637258132078103,0.2884551111224659,3.3455915229743445
2.6970439952111027,0.27048882593763807,0.2899780963900043,0.28344516443706363,3.0958757834115183,0.27049128447153165,0.2899780963900043,0.2933660685178599,3.5038212507912276,0.27048761908350594,0.35746301437965755,0.2777350048836727,3.047768523787161,0.2704888708563555,0.35746301437965755,0.2844335375224954,3.4050943117433867
