draw,model,p0,p1,p2,p3
4.600000000000000000e+01,2.000000000000000000e+00,4.736849930070147208e-02,4.958325089098618021e-01,4.266255290749711437e-01,3.017346271446576939e-02
4.600000000000000000e+01,3.000000000000000000e+00,1.840293853658452605e-01,3.760692525155280297e-01,2.561693836855328810e-01,1.837319784330938011e-01
4.700000000000000000e+01,0.000000000000000000e+00,1.426670381018619593e-01,3.910990594194923564e-01,3.573786823592279838e-01,1.088552201194175201e-01
4.700000000000000000e+01,1.000000000000000000e+00,3.084921400471978270e-01,2.174533162986563573e-01,2.071948647068502791e-01,2.668596789472956199e-01
4.700000000000000000e+01,2.000000000000000000e+00,4.860138683213956201e-02,4.997159213797992550e-01,4.223419122679308857e-01,2.934077952013021406e-02
4.700000000000000000e+01,3.000000000000000000e+00,2.078732485371135030e-01,3.651029358784866341e-01,2.137522981354846585e-01,2.132715174489150101e-01
4.800000000000000000e+01,0.000000000000000000e+00,1.420549513538998110e-01,3.905908419074524685e-01,3.579863621505610105e-01,1.093678445880867101e-01
4.800000000000000000e+01,1.000000000000000000e+00,3.077818887169364581e-01,2.173017838657814726e-01,2.073836637157121243e-01,2.675326637015700837e-01
4.800000000000000000e+01,2.000000000000000000e+00,4.821320968184252681e-02,4.985054885991975770e-01,4.236822937528431643e-01,2.959900796611687757e-02
4.800000000000000000e+01,3.000000000000000000e+00,2.136703939062605251e-01,3.606853252281582711e-01,2.029510678520672906e-01,2.226932130135139132e-01
4.900000000000000000e+01,0.000000000000000000e+00,1.463358207882413664e-01,3.940756929886786164e-01,3.537426242551860445e-01,1.058458619678941393e-01
4.900000000000000000e+01,1.000000000000000000e+00,3.127204406928595359e-01,2.183391030930390275e-01,2.060619448246431284e-01,2.628785113894582803e-01
4.900000000000000000e+01,2.000000000000000000e+00,5.095797070353452751e-02,5.068317784359069877e-01,4.143640036422059358e-01,2.784624721835277095e-02
4.900000000000000000e+01,3.000000000000000000e+00,2.077110106623462071e-01,3.693950169326425392e-01,2.189784067449429272e-01,2.039155656600681876e-01
5.000000000000000000e+01,0.000000000000000000e+00,1.441609400630920190e-01,3.923254213900139176e-01,3.558967641801107362e-01,1.076168743667833133e-01
5.000000000000000000e+01,1.000000000000000000e+00,3.102197983449804797e-01,2.178186152267411468e-01,2.067338031540457421e-01,2.652277832742326313e-01
5.000000000000000000e+01,2.000000000000000000e+00,4.955479486671841155e-02,5.026421879993540065e-01,4.190816665605447966e-01,2.872135057338302128e-02
5.000000000000000000e+01,3.000000000000000000e+00,2.078833647715032373e-01,3.668147330525837191e-01,2.157508667297378946e-01,2.095510354461753988e-01
5.100000000000000000e+01,0.000000000000000000e+00,1.427708358955373236e-01,3.911849102595884586e-01,3.572756603381010421e-01,1.087685935067731757e-01
5.100000000000000000e+01,1.000000000000000000e+00,3.086124462945832869e-01,2.174789053726180477e-01,2.071628416842148934e-01,2.667458066485837165e-01
5.100000000000000000e+01,2.000000000000000000e+00,4.866735571645462721e-02,4.999205241722321502e-01,4.221148730868681809e-01,2.929724702444531578e-02
5.100000000000000000e+01,3.000000000000000000e+00,1.993921042293694823e-01,3.702839745911621905e-01,2.292137266734570467e-01,2.011101945060112250e-01
5.200000000000000000e+01,0.000000000000000000e+00,1.592162144392606782e-01,4.036290630421969228e-01,3.410800445295782413e-01,9.607467798896413003e-02
5.200000000000000000e+01,1.000000000000000000e+00,3.271966004041625409e-01,2.211626150913113542e-01,2.020717815090496416e-01,2.495690029954762967e-01
5.200000000000000000e+01,2.000000000000000000e+00,5.963293393638326861e-02,5.299684978111132150e-01,3.871510165004891091e-01,2.324755175201444896e-02
5.200000000000000000e+01,3.000000000000000000e+00,2.274754261924323007e-01,3.709569045271244869e-01,2.016467263002086896e-01,1.999209429802347171e-01
5.300000000000000000e+01,0.000000000000000000e+00,1.100752936271232052e-01,3.588194959157190445e-01,3.898889763139533060e-01,1.412162341432045554e-01
5.300000000000000000e+01,1.000000000000000000e+00,2.684589870238158760e-01,2.076422579888940745e-01,2.170923694066330401e-01,3.068063855806569817e-01
5.300000000000000000e+01,2.000000000000000000e+00,2.995711535579650628e-02,4.255232478290910669e-01,4.968360073406361543e-01,4.768362947447606776e-02
5.300000000000000000e+01,3.000000000000000000e+00,1.499201211189443994e-01,3.543818464269596902e-01,2.792297928160084042e-01,2.164682396380875895e-01
5.400000000000000000e+01,0.000000000000000000e+00,1.401614923753708719e-01,3.889972756561959621e-01,3.598679349643592040e-01,1.109732970040741840e-01
5.400000000000000000e+01,1.000000000000000000e+00,3.055758494275477855e-01,2.168260718403491882e-01,2.079672725282337709e-01,2.696308062038693110e-01
5.400000000000000000e+01,2.000000000000000000e+00,4.702146582570546074e-02,4.947186125593202033e-01,4.278453408428574689e-01,3.041458077211682889e-02
5.400000000000000000e+01,3.000000000000000000e+00,2.003135776504627874e-01,3.667752204047019515e-01,2.238557896420705629e-01,2.090554123027644762e-01
5.500000000000000000e+01,0.000000000000000000e+00,1.412165652344807842e-01,3.898892546367164202e-01,3.588191669269717998e-01,1.100750132018311900e-01
5.500000000000000000e+01,1.000000000000000000e+00,3.068067711933599173e-01,2.170924524827746727e-01,2.076421559313973986e-01,2.684586203924682613e-01
5.500000000000000000e+01,2.000000000000000000e+00,4.768383800072961004e-02,4.968366688695818878e-01,4.255225201229919096e-01,2.995697300669681110e-02
5.500000000000000000e+01,3.000000000000000000e+00,1.907359400393597859e-01,3.732709808935025242e-01,2.434975899987621428e-01,1.924954890683755193e-01
5.600000000000000000e+01,0.000000000000000000e+00,1.314565548134126183e-01,3.812391789099677242e-01,3.685458711492031747e-01,1.187583951274162747e-01
5.600000000000000000e+01,1.000000000000000000e+00,2.952528538683168446e-01,2.144975175761031361e-01,2.106402960828086812e-01,2.796093324727714213e-01
5.600000000000000000e+01,2.000000000000000000e+00,4.171994729867035956e-02,4.764698088696647793e-01,4.472944337309933127e-01,3.451581010067177047e-02
5.600000000000000000e+01,3.000000000000000000e+00,1.870624474730969711e-01,3.640324937196796617e-01,2.361415635507269628e-01,2.127634952564965987e-01
5.700000000000000000e+01,0.000000000000000000e+00,1.614883853753230347e-01,4.051771958585914657e-01,3.388655674571254828e-01,9.446885130895978089e-02
5.700000000000000000e+01,1.000000000000000000e+00,3.296945185459778660e-01,2.216174941254073494e-01,2.013665702582773109e-01,2.473214170703375014e-01
5.700000000000000000e+01,2.000000000000000000e+00,6.122730668695292727e-02,5.337597421200189762e-01,3.824837110287100383e-01,2.252924016431798529e-02
5.700000000000000000e+01,3.000000000000000000e+00,2.331902568941987552e-01,3.694841180688194782e-01,1.951461084800431012e-01,2.021795165569388042e-01
5.800000000000000000e+01,0.000000000000000000e+00,1.333786157711975562e-01,3.830149456381111706e-01,3.666266083558212818e-01,1.169798302348701302e-01
5.800000000000000000e+01,1.000000000000000000e+00,2.975586239382078668e-01,2.150323830058528674e-01,2.100517063952727914e-01,2.773572866606663911e-01
5.800000000000000000e+01,2.000000000000000000e+00,4.286534089386087598e-02,4.806192143908177283e-01,4.429578955038555033e-01,3.355754921146582304e-02
5.800000000000000000e+01,3.000000000000000000e+00,1.783500510092007052e-01,3.705550478147958127e-01,2.566320982884421342e-01,1.944628028875612924e-01
5.900000000000000000e+01,0.000000000000000000e+00,1.344199274082214235e-01,3.839618610299537771e-01,3.655874382321892546e-01,1.160307733296355587e-01
5.900000000000000000e+01,1.000000000000000000e+00,2.988014196351968521e-01,2.153171355091096639e-01,2.097324115215351281e-01,2.761490333341584114e-01
5.900000000000000000e+01,2.000000000000000000e+00,4.349185987365378897e-02,4.828385843118307985e-01,4.406181942358345371e-01,3.305136157868087537e-02
5.900000000000000000e+01,3.000000000000000000e+00,1.764643696863096578e-01,3.725802537242348111e-01,2.622173260093625391e-01,1.887380505800930197e-01
6.000000000000000000e+01,0.000000000000000000e+00,1.377181421718085830e-01,3.868923105706765231e-01,3.622995431543029610e-01,1.130900041032117526e-01
6.000000000000000000e+01,1.000000000000000000e+00,3.027088447644953884e-01,2.161963617991318198e-01,2.087193299212261044e-01,2.723754635151466319e-01
6.000000000000000000e+01,2.000000000000000000e+00,4.550391953365445080e-02,4.897364477643315062e-01,4.332539366539278070e-01,3.150569604808640262e-02
6.000000000000000000e+01,3.000000000000000000e+00,2.008727181561477948e-01,3.636112698536822507e-01,2.193978966352743976e-01,2.161181153548955569e-01
6.100000000000000000e+01,0.000000000000000000e+00,1.516941173476482885e-01,3.982150320765611151e-01,3.484538810610091075e-01,1.016369695147817664e-01
6.100000000000000000e+01,1.000000000000000000e+00,3.188100704569030719e-01,2.195660486171918946e-01,2.044039862841981192e-01,2.572198946417069143e-01
6.100000000000000000e+01,2.000000000000000000e+00,5.449131188079300164e-02,5.168012555073793202e-01,4.028898506377602828e-01,2.581758197406706576e-02
6.100000000000000000e+01,3.000000000000000000e+00,2.204280942621822115e-01,3.673228168216038370e-01,2.040363808273208679e-01,2.082127080888928894e-01
6.200000000000000000e+01,0.000000000000000000e+00,1.514341785189485534e-01,3.980197788137516124e-01,3.487097956272030008e-01,1.018362470400968056e-01
6.200000000000000000e+01,1.000000000000000000e+00,3.185169327780343340e-01,2.195082975812279735e-01,2.044844925550375614e-01,2.574902770857002143e-01
6.200000000000000000e+01,2.000000000000000000e+00,5.431741016655398241e-02,5.163290750940574547e-01,4.034415080926165298e-01,2.591200664677204349e-02
6.200000000000000000e+01,3.000000000000000000e+00,1.941305361925058925e-01,3.826339878311360576e-01,2.513923045717623705e-01,1.718431714045957903e-01
6.300000000000000000e+01,0.000000000000000000e+00,1.468236878420147440e-01,3.944626677710140195e-01,3.532599735824076270e-01,1.054536708045635957e-01
6.300000000000000000e+01,1.000000000000000000e+00,3.132790479949519868e-01,2.184540429138028539e-01,2.059111398599777487e-01,2.623557692312674106e-01
6.300000000000000000e+01,2.000000000000000000e+00,5.127519287079673055e-02,5.077601597244274512e-01,4.133104745992058904e-01,2.765417280557004240e-02
6.300000000000000000e+01,3.000000000000000000e+00,2.122393567992746088e-01,3.671274912782902522e-01,2.116833196960758445e-01,2.089498322263594610e-01
6.400000000000000000e+01,0.000000000000000000e+00,1.546461487177816785e-01,4.003936902481387561e-01,3.455525372379543714e-01,9.940762379612524957e-02
6.400000000000000000e+01,1.000000000000000000e+00,3.221232887880175477e-01,2.202096212974158085e-01,2.034892520888755274e-01,2.541778378256910886e-01
6.400000000000000000e+01,2.000000000000000000e+00,5.648400181467896908e-02,5.220826583984421454e-01,3.966610416154642826e-01,2.477229817141453697e-02
6.400000000000000000e+01,3.000000000000000000e+00,2.189252996515916594e-01,3.716170317918767729e-01,2.102684013490485337e-01,1.991892672074831450e-01
6.500000000000000000e+01,0.000000000000000000e+00,1.454455033101515748e-01,3.933641852159271979e-01,3.546239626733337369e-01,1.065663488005873100e-01
6.500000000000000000e+01,1.000000000000000000e+00,3.116988315569519941e-01,2.181276404877718622e-01,2.063370650511494320e-01,2.638364629041267118e-01
6.500000000000000000e+01,2.000000000000000000e+00,5.038139095276442103e-02,5.051267883942593961e-01,4.162910934167280974e-01,2.820072723624806807e-02
6.500000000000000000e+01,3.000000000000000000e+00,1.962130102667262177e-01,3.750462038427291867e-01,2.389574045500063859e-01,1.897833813405382652e-01
6.600000000000000000e+01,0.000000000000000000e+00,1.506652227671495814e-01,3.974389049011162189e-01,3.494672498136686678e-01,1.024286225180653515e-01
6.600000000000000000e+01,1.000000000000000000e+00,3.176484297476663277e-01,2.193364179828186100e-01,2.047226056396725113e-01,2.582925466298426342e-01
6.600000000000000000e+01,2.000000000000000000e+00,5.380445595562800831e-02,5.149254670693573788e-01,4.050764259065413597e-01,2.619365106847308666e-02
6.600000000000000000e+01,3.000000000000000000e+00,2.144373086410544527e-01,3.700710362910704099e-01,2.128867294120461995e-01,2.026049256558289935e-01
6.700000000000000000e+01,0.000000000000000000e+00,1.291825739866535594e-01,3.790906340730726409e-01,3.708180972271889475e-01,1.209086947130850465e-01
6.700000000000000000e+01,1.000000000000000000e+00,2.925047081993396025e-01,2.138488461305954325e-01,2.113352692694133173e-01,2.823111764006515645e-01
6.700000000000000000e+01,2.000000000000000000e+00,4.038338585797323493e-02,4.714714288358840544e-01,4.524540721262159670e-01,3.569111317992654242e-02
6.700000000000000000e+01,3.000000000000000000e+00,1.726382804271051341e-01,3.683369536572699277e-01,2.619583387374391226e-01,1.970664271781858157e-01
6.800000000000000000e+01,0.000000000000000000e+00,1.458357910502678656e-01,3.936769354482084204e-01,3.542375260735836084e-01,1.062497474279400639e-01
6.800000000000000000e+01,1.000000000000000000e+00,3.121470248597225661e-01,2.182206118173404819e-01,2.062164746361072887e-01,2.634158886868296912e-01
6.800000000000000000e+01,2.000000000000000000e+00,5.063377577423870679e-02,5.058759188604391444e-01,4.154456051172955022e-01,2.804470024802648703e-02
6.800000000000000000e+01,3.000000000000000000e+00,2.144041883808335824e-01,3.646049632537712859e-01,2.066762784707608935e-01,2.143145698946343214e-01
6.900000000000000000e+01,0.000000000000000000e+00,1.403227682750811389e-01,3.891342788405366959e-01,3.597075723589351903e-01,1.108353805254468083e-01
6.900000000000000000e+01,1.000000000000000000e+00,3.057642787941945994e-01,2.168670040131401577e-01,2.079175899044886922e-01,2.694511272881764952e-01
6.900000000000000000e+01,2.000000000000000000e+00,4.712243857196399266e-02,4.950436696374269641e-01,4.274897798407721883e-01,3.034411194983685847e-02
6.900000000000000000e+01,3.000000000000000000e+00,1.983239625671753825e-01,3.681107220644107558e-01,2.277511030349044230e-01,2.058142123335093276e-01
7.000000000000000000e+01,0.000000000000000000e+00,1.729109104889834936e-01,4.123812610449988925e-01,3.278341507005873012e-01,8.687367776543053477e-02
7.000000000000000000e+01,1.000000000000000000e+00,3.420201024522731559e-01,2.237249743667320823e-01,1.978191453349464057e-01,2.364357778460483561e-01
7.000000000000000000e+01,2.000000000000000000e+00,6.952820273486960689e-02,5.515496329138858123e-01,3.596455302029588075e-01,1.927663414828595378e-02
7.000000000000000000e+01,3.000000000000000000e+00,2.461940320522690850e-01,3.724597458838236341e-01,1.878278163330805994e-01,1.935184057308266536e-01
7.100000000000000000e+01,0.000000000000000000e+00,1.421056456073769847e-01,3.906330612234600874e-01,3.579360221019725063e-01,1.093252710671906436e-01
7.100000000000000000e+01,1.000000000000000000e+00,3.078407660707530025e-01,2.173143754493567226e-01,2.073680295516475425e-01,2.674768289282427047e-01
7.100000000000000000e+01,2.000000000000000000e+00,4.824530498938602030e-02,4.986059930960126119e-01,4.235711801697351064e-01,2.957752174486642446e-02
7.100000000000000000e+01,3.000000000000000000e+00,1.947046110581716061e-01,3.721504354915655122e-01,2.371043772133771821e-01,1.960405762368856442e-01
7.200000000000000000e+01,0.000000000000000000e+00,1.486713378984104994e-01,3.959097241095154707e-01,3.514340465355393905e-01,1.039848914565346533e-01
7.200000000000000000e+01,1.000000000000000000e+00,3.153869848806792331e-01,2.188834158725680434e-01,2.053397211757479468e-01,2.603898780710048322e-01
7.200000000000000000e+01,2.000000000000000000e+00,5.248473638000642622e-02,5.112384226859810754e-01,4.093364539229774057e-01,2.694038701103542571e-02
7.200000000000000000e+01,3.000000000000000000e+00,2.126567489278535228e-01,3.689584421367693712e-01,2.133803773927026581e-01,2.050044315426745034e-01
7.300000000000000000e+01,0.000000000000000000e+00,1.318421989300433417e-01,3.815984023854375184e-01,3.681606796732917464e-01,1.183987190112274213e-01
7.300000000000000000e+01,1.000000000000000000e+00,2.957167261903450028e-01,2.146058079216104364e-01,2.105222838176045441e-01,2.791551820704399334e-01
7.300000000000000000e+01,2.000000000000000000e+00,4.194861005923612024e-02,4.773078700629043714e-01,4.464225108907406425e-01,3.432100898711863690e-02
7.300000000000000000e+01,3.000000000000000000e+00,1.815043727654467587e-01,3.673028786843716142e-01,2.477652055692134148e-01,2.034275429809682678e-01
7.400000000000000000e+01,0.000000000000000000e+00,1.525882409316653143e-01,3.988824100542691653e-01,3.475741338896405352e-01,1.009552151244251933e-01
7.400000000000000000e+01,1.000000000000000000e+00,3.198166542130727596e-01,2.197633508253487300e-01,2.041270132317694330e-01,2.562929817298089663e-01
7.400000000000000000e+01,2.000000000000000000e+00,5.509142393369355351e-02,5.184165975652322844e-01,4.009962099000560221e-01,2.549576860101816778e-02
7.400000000000000000e+01,3.000000000000000000e+00,2.046835362264668168e-01,3.781120738031817363e-01,2.328289205074098311e-01,1.843754694629413937e-01
