draw,model,n_0p5,n_5,n_36
2.900000000000000000e+02,3.000000000000000000e+00,3.253914928042976218e+00,3.452796621214814010e+00,4.700105755098515914e+00
2.910000000000000000e+02,0.000000000000000000e+00,3.518692842414289146e+00,3.727248996933138159e+00,4.517550049539666546e+00
2.910000000000000000e+02,1.000000000000000000e+00,2.469739995193874549e+00,2.531515258628655562e+00,2.997813611281792134e+00
2.910000000000000000e+02,2.000000000000000000e+00,5.685361863446766861e+00,6.119320071317503995e+00,5.618134000473212986e+00
2.910000000000000000e+02,3.000000000000000000e+00,3.518692842414288702e+00,3.727248996933137715e+00,4.517550049539619472e+00
2.920000000000000000e+02,0.000000000000000000e+00,3.861306012223564288e+00,4.108085442975264456e+00,4.791194821744654497e+00
2.920000000000000000e+02,1.000000000000000000e+00,2.714693478649981451e+00,2.786387581456954088e+00,3.258664105329398541e+00
2.920000000000000000e+02,2.000000000000000000e+00,6.226850529321322547e+00,6.751260707491878676e+00,5.799769397613320443e+00
2.920000000000000000e+02,3.000000000000000000e+00,3.861306012223562956e+00,4.108085442974417134e+00,4.791194821745130561e+00
2.930000000000000000e+02,0.000000000000000000e+00,3.944397867895151233e+00,4.171761837543075835e+00,4.359379597621029667e+00
2.930000000000000000e+02,1.000000000000000000e+00,2.736508948530128382e+00,2.798265266634138104e+00,3.057769276572306794e+00
2.930000000000000000e+02,2.000000000000000000e+00,6.421528640167027291e+00,6.861885684396387575e+00,5.219389235684489314e+00
2.930000000000000000e+02,3.000000000000000000e+00,3.944397867895575782e+00,4.171761837542510953e+00,4.359379597620999469e+00
2.940000000000000000e+02,0.000000000000000000e+00,3.576891973442919426e+00,3.800794993702804270e+00,4.692410369838030171e+00
2.940000000000000000e+02,1.000000000000000000e+00,2.577279331600006884e+00,2.640644563178330184e+00,3.107279928073510611e+00
2.940000000000000000e+02,2.000000000000000000e+00,5.633073176255289027e+00,6.180893990031018248e+00,5.906388836124564889e+00
2.940000000000000000e+02,3.000000000000000000e+00,3.576891973442110295e+00,3.800794993703380253e+00,4.692410369838097672e+00
2.950000000000000000e+02,0.000000000000000000e+00,3.258271517327226530e+00,3.467284218833417864e+00,4.943733520412260773e+00
2.950000000000000000e+02,1.000000000000000000e+00,2.381281301481967372e+00,2.450151442165225291e+00,3.234857624120103914e+00
2.950000000000000000e+02,2.000000000000000000e+00,5.082204934228764515e+00,5.577118658846631938e+00,6.325924259731082522e+00
2.950000000000000000e+02,3.000000000000000000e+00,3.258271517327579581e+00,3.467284218833079468e+00,4.943733520412093796e+00
2.960000000000000000e+02,0.000000000000000000e+00,3.417835313660020358e+00,3.634323520841573618e+00,4.879586764133875931e+00
2.960000000000000000e+02,1.000000000000000000e+00,2.431099682748273594e+00,2.500843860362213622e+00,3.208988335320523078e+00
2.960000000000000000e+02,2.000000000000000000e+00,5.468150096969621288e+00,5.943100383501901618e+00,6.121732989282017812e+00
2.960000000000000000e+02,3.000000000000000000e+00,3.417835313660021246e+00,3.634323520840797350e+00,4.879586764133850174e+00
2.970000000000000000e+02,0.000000000000000000e+00,3.901602476917808815e+00,4.160696599176540111e+00,4.754167750478540455e+00
2.970000000000000000e+02,1.000000000000000000e+00,2.839463729006579396e+00,2.907016196366682070e+00,3.269394010822242791e+00
2.970000000000000000e+02,2.000000000000000000e+00,6.084170475276835965e+00,6.732062197003234161e+00,5.812051181503957054e+00
2.970000000000000000e+02,3.000000000000000000e+00,3.901602476917804818e+00,4.160696599177630794e+00,4.754167750478893950e+00
2.980000000000000000e+02,0.000000000000000000e+00,3.605263673582503881e+00,3.833324512595999156e+00,4.813905631562740872e+00
2.980000000000000000e+02,1.000000000000000000e+00,2.555901933896771006e+00,2.623413410716374461e+00,3.177777769970787869e+00
2.980000000000000000e+02,2.000000000000000000e+00,5.769927446156552620e+00,6.292009330801088041e+00,6.007228573656621329e+00
2.980000000000000000e+02,3.000000000000000000e+00,3.605263673583108286e+00,3.833324512596615996e+00,4.813905631562759524e+00
2.990000000000000000e+02,0.000000000000000000e+00,3.544283491067246494e+00,3.775582245384883961e+00,5.184068469890179998e+00
2.990000000000000000e+02,1.000000000000000000e+00,2.484777286526418383e+00,2.562188136625923818e+00,3.425372103793179690e+00
2.990000000000000000e+02,2.000000000000000000e+00,5.739192241659205607e+00,6.230427258876213514e+00,6.424138811966243701e+00
2.990000000000000000e+02,3.000000000000000000e+00,3.544283491067323322e+00,3.775582245385217917e+00,5.184068469890145359e+00
