G_mM,Y_0p5,Y_5,Y_36
1.748504146943220458e-08,1.615430363834759590e-16,3.487104239365038984e-16,1.101496605184507473e-13
1.767393825125384796e-08,1.632876326637598514e-16,3.524762552744031401e-16,1.113391832129276165e-13
1.786487574852045919e-08,1.650512543329904557e-16,3.562830287849147767e-16,1.125416661519331296e-13
1.805787600776711890e-08,1.668339013911677228e-16,3.601311687392574728e-16,1.137572720163609230e-13
1.825296131370504335e-08,1.686500288824076000e-16,3.640514348007929562e-16,1.149955447519726679e-13
1.845015419179473489e-08,1.704709392926564215e-16,3.679820955071885870e-16,1.162371795593868232e-13
1.864947741084663119e-08,1.723108750918519057e-16,3.719539105218059942e-16,1.174917203843650727e-13
1.885095398565047415e-08,1.741714305863304002e-16,3.759702740143953345e-16,1.187604144470921354e-13
1.905460717963245561e-08,1.760527652067255275e-16,3.800311859849567064e-16,1.200431532936389372e-13
1.926046050754137716e-08,1.779531252160673176e-16,3.841332522637398055e-16,1.213389608386434571e-13
1.946853773816378780e-08,1.798757523705729735e-16,3.882836854614639056e-16,1.226499519337233611e-13
1.967886289706841371e-08,1.818174580575698494e-16,3.924750608318004005e-16,1.239739032733319089e-13
1.989146026938029701e-08,1.837814840332750991e-16,3.967145909854685146e-16,1.253130923899803904e-13
2.010635440258483220e-08,1.857645353979270609e-16,4.009952754473584052e-16,1.266652417511574906e-13
2.032357010936216664e-08,1.877715013576237195e-16,4.053275088623301210e-16,1.280337134286656199e-13
2.054313247045216382e-08,1.897990870126033885e-16,4.097042907552738684e-16,1.294162298899934630e-13
2.076506683755035602e-08,1.918759367333751517e-16,4.141875647241316199e-16,1.308323670693453852e-13
2.098939883623517111e-08,1.939465155158907374e-16,4.186570498783789690e-16,1.322442203184974509e-13
2.121615436892684360e-08,1.960408494628173976e-16,4.231780839857081925e-16,1.336722874300514462e-13
2.144535961787794055e-08,1.981575568419970135e-16,4.277470607407597029e-16,1.351155380916808256e-13
2.167704104819693172e-08,2.002964782227959381e-16,4.323641922791427832e-16,1.365739723033855891e-13
2.191122541090368226e-08,2.024592079115504944e-16,4.370328727706077874e-16,1.380486746044568319e-13
2.214793974601830724e-08,2.046457990518051903e-16,4.417528900795452842e-16,1.395396449948945288e-13
2.238721138568336155e-08,2.068547104807683093e-16,4.465210621718143511e-16,1.410457989354076350e-13
2.262906795731971925e-08,2.090890245240233583e-16,4.513441773869155969e-16,1.425693055045782905e-13
2.287353738681657571e-08,2.113742500829513571e-16,4.562769667120717696e-16,1.441275173310641205e-13
2.312064790175589034e-08,2.136562870292067347e-16,4.612031798333367643e-16,1.456835058520031850e-13
2.337042803467168990e-08,2.159622385705068090e-16,4.661807297720742025e-16,1.472558166892733038e-13
2.362290662634455026e-08,2.182935927260988381e-16,4.712132228336438197e-16,1.488454801552009719e-13
2.387811282913169978e-08,2.206503494959828217e-16,4.763004468824361848e-16,1.504524962497862399e-13
2.413607611033308526e-08,2.230325620237032680e-16,4.814428261896700612e-16,1.520768107460645074e-13
2.439682625559389332e-08,2.254402834528047094e-16,4.866401486197360181e-16,1.537185320979649246e-13
2.466039337234337848e-08,2.278749486589898958e-16,4.918958083423843597e-16,1.553786363908494366e-13
2.492680789327174808e-08,2.303637139935206534e-16,4.972679305145881387e-16,1.570756692465958885e-13
2.519610057984369800e-08,2.328508850217151373e-16,5.026368706526509456e-16,1.587715633360866702e-13
2.546830252585037580e-08,2.353635649512905918e-16,5.080607539135459315e-16,1.604848100542350265e-13
2.574344516099960600e-08,2.379048361078306468e-16,5.135463686367736067e-16,1.622175784796231479e-13
2.602156025454491670e-08,2.404731041849989302e-16,5.190903206525835682e-16,1.639687840729599643e-13
2.630267991895376134e-08,2.430700166326763468e-16,5.246962162663355514e-16,1.657395113735365459e-13
2.658683661361537565e-08,2.457082747580087999e-16,5.303909967004221670e-16,1.675384366956816798e-13
2.687406314858869330e-08,2.483608284968235780e-16,5.361169610690891259e-16,1.693471770984112713e-13
2.716439268839074380e-08,2.510420797496919726e-16,5.419048690356981065e-16,1.711753307544515032e-13
2.745785875582598582e-08,2.537518690859804352e-16,5.477542963290303454e-16,1.730230603446961004e-13
2.775449523585700298e-08,2.564902496492334491e-16,5.536654550846951751e-16,1.748903116421804375e-13
2.805433637951712766e-08,2.592605694827572581e-16,5.596453457778025370e-16,1.767792537254867554e-13
2.835741680786481433e-08,2.620737230131833614e-16,5.657179397322135005e-16,1.786974241426881964e-13
2.866377151598176411e-08,2.649028727505171779e-16,5.718251117909552104e-16,1.806264941797651398e-13
2.897343587701319581e-08,2.677622080211519180e-16,5.779971973461702859e-16,1.825761162364084443e-13
