# S1 Data: the 2,000 coordinate-perturbation draws (seed 20260909; log-input sd 0.06, ordinate sd 0.06): refitted parameters, calibrated composite coefficients at PII 0.5, 5, 36 uM, and the regulatory swing
Umin,Umax,S_mM,h,composite_PII_0p5,composite_PII_5,composite_PII_36,regulatory_swing
0.3730741291362494,2.9999999999999996,0.5893280330080715,2.027921583706514,3.757680452012379,4.013975886408446,5.493273451872129,6.3422368099028776e+16
0.3917916027695745,2.954159261980053,0.5633042916585386,1.8957863742709968,3.346650286309325,3.54183292089116,4.4662882264156085,429.012028666978
0.4452857227944278,2.920179528874453,0.5812241009615581,2.2225469781104708,3.8754595758460373,4.119353572663415,4.670835820605,209.89342283741115
0.4100736106814705,2.995856660631673,0.5593254399470858,1.8594154211047826,3.34396880661854,3.552245544231015,4.844815569023996,4566.633123259585
0.5446606134213279,2.978728756817863,0.5272540306576234,2.2500535497926153,3.8102864586320875,4.088961766903602,5.649259589474524,631.2823471503015
0.45683773648886794,2.981226688809621,0.5576596401149984,1.9475673977093226,3.451333123534834,3.6706402946892798,4.906660238341112,884.0284076619429
0.4696357846604943,2.971166017164212,0.5211765476219327,2.1506069768816403,3.6382219916955707,3.8885232255333726,5.278301349615534,555.1932014899907
0.41115185448601316,2.9465548988907138,0.5749005791763057,1.900862480204804,3.3668983798966416,3.5597791759388366,4.389608883097838,347.1450342836984
0.38155013968996954,2.922645387370202,0.5812727407662599,2.03825716246884,3.585020288564837,3.793107550641726,4.415008226439192,259.28808132724083
0.434593687554146,2.9999999999999996,0.5575081543874345,1.86533458756726,3.3503376455435934,3.561615845996152,4.90863049916596,5.316949253362364e+16
0.5057261154561445,2.9407221240948425,0.5581655554386276,2.2105396993397077,3.7995355685314243,4.051865644161861,4.9438638868000995,244.6752914474843
0.3774000421868432,2.9999999999999996,0.6147102433793559,1.9190401139942,3.6333476699496368,3.86571382485753,5.186032106219633,6.259215088747527e+16
0.3521118039454601,2.9955290301174076,0.6101010476203493,1.7884821102956066,3.3685704112350847,3.567197645338312,4.707238825107445,5038.37916843828
0.3694517475468933,2.9146562423727294,0.6000278025645615,1.9285294077749935,3.4298595462227652,3.6118038417273377,4.11613934673151,243.16671492238376
0.4005263384104567,2.943226314782838,0.6215492290399472,1.962590790658578,3.598476812107687,3.80316731300876,4.465360453191581,336.4580421070928
