G_uM,epsilon_P,epsilon_S,J,actual_gap,universal_bound,condition_bound,condition_certifies,universal_certifies
176.06356735840254,0.07062333905780249,0.001,0.0,1.019494503836857e-06,0.019308247648430275,0.0010966591014344796,True,False
205.65711885957793,0.07062333905780249,0.001,0.0,1.0155764312708149e-06,0.019308247648430275,0.0011150237786630096,True,False
240.22488679628626,0.07062333905780249,0.001,0.0,1.0111445160748689e-06,0.019308247648430275,0.0011363731582725916,True,False
280.60295970445543,0.07062333905780249,0.001,0.0,1.0552465505020425e-06,0.019308247648430275,0.0011590695216334148,True,False
327.76795961890105,0.07062333905780249,0.001,0.0,1.1882797324447303e-06,0.019308247648430275,0.0011777776745995885,True,False
382.86066357208045,0.07062333905780249,0.001,0.0,1.3621700719335106e-06,0.019308247648430275,0.001181885119610259,True,False
447.213595499958,0.07062333905780249,0.001,0.0,1.4975481806844826e-06,0.019308247648430275,0.0011607524079337841,True,False
450.0,0.07062333905780249,0.001,0.0,1.5017920086957126e-06,0.019308247648430275,0.001159360783754503,True,False
460.0,0.07062333905780249,0.001,0.0,1.5161949253883478e-06,0.019308247648430275,0.0011541511744000412,True,False
470.0,0.07062333905780249,0.001,0.0,1.529438179659337e-06,0.019308247648430275,0.0011486598436133413,True,False
480.0,0.07062333905780249,0.001,0.0,1.541688405437558e-06,0.019308247648430275,0.0011429578615552707,True,False
490.0,0.07062333905780249,0.001,0.0,1.5530955432829785e-06,0.019308247648430275,0.0011371132271940634,True,False
500.0,0.07062333905780249,0.001,0.0,1.5637904745569031e-06,0.019308247648430275,0.0011311894809052916,True,False
510.0,0.07062333905780249,0.001,0.0,1.5738842371604278e-06,0.019308247648430275,0.0011252446625089054,True,False
520.0,0.07062333905780249,0.001,0.0,1.5834684004012445e-06,0.019308247648430275,0.0011193306108394632,True,False
522.3832559187591,0.07062333905780249,0.001,0.0,1.58568578673135e-06,0.019308247648430275,0.001117930803885613,True,False
530.0,0.07062333905780249,0.001,0.0,1.5926162851842562e-06,0.019308247648430275,0.0011134925808775056,True,False
540.0,0.07062333905780249,0.001,0.0,1.6013847077278598e-06,0.019308247648430275,0.001107769140216485,True,False
550.0,0.07062333905780249,0.001,0.0,1.6098160254829352e-06,0.019308247648430275,0.0011021922982265,True,False
560.0,0.07062333905780249,0.001,0.0,1.6179402978488966e-06,0.019308247648430275,0.0010967878180049287,True,False
570.0,0.07062333905780249,0.001,0.0,1.6257773980399293e-06,0.019308247648430275,0.001091575662095611,True,False
580.0,0.07062333905780249,0.001,0.0,1.6333390426837013e-06,0.019308247648430275,0.0010865705268819905,True,False
590.0,0.07062333905780249,0.001,0.0,1.6406305881622174e-06,0.019308247648430275,0.0010817824263856793,True,False
600.0,0.07062333905780249,0.001,0.0,1.6476526530917468e-06,0.019308247648430275,0.0010772172929902615,True,False
610.0,0.07062333905780249,0.001,0.0,1.6544024752374042e-06,0.019308247648430275,0.0010728775695754136,True,False
610.1877689098774,0.07062333905780249,0.001,0.0,1.6545265831835465e-06,0.019308247648430275,0.0010727982400494654,True,False
620.0,0.07062333905780249,0.001,0.0,1.6608750903479574e-06,0.019308247648430275,0.00106876277416068,True,False
630.0,0.07062333905780249,0.001,0.0,1.6670642353222576e-06,0.019308247648430275,0.001064870024040653,True,False
640.0,0.07062333905780249,0.001,0.0,1.672963122256732e-06,0.019308247648430275,0.0010611945113948576,True,False
650.0,0.07062333905780249,0.001,0.0,1.6785649930017854e-06,0.019308247648430275,0.0010577299263904152,True,False
712.7508569783073,0.07062333905780249,0.001,0.0,1.706618525054715e-06,0.019308247648430275,0.001040285174976229,True,False
832.5532074018732,0.07062333905780249,0.001,0.0,1.726329354911904e-06,0.019308247648430275,0.0010215105473877486,True,False
972.4924724660731,0.07062333905780249,0.001,0.0,1.7046222126060329e-06,0.019308247648430275,0.0010116971152962497,True,False
1135.9533548066277,0.07062333905780249,0.001,0.0,1.6444723577313525e-06,0.019308247648430275,0.0010066707803209054,True,False
1326.889473009725,0.07062333905780249,0.001,0.0,1.556188646612e-06,0.019308247648430275,0.0010040356865443903,True,False
1549.918987548337,0.07062333905780249,0.001,0.0,1.4520397747519453e-06,0.019308247648430275,0.001002592589319117,True,False
1810.4362999534146,0.07062333905780249,0.001,0.0,1.3426571693342382e-06,0.019308247648430275,0.0010017608653157808,True,False
2114.7425268811285,0.07062333905780249,0.001,0.0,1.2354107576939555e-06,0.019308247648430275,0.0010012558804441954,True,False
2470.1979048446246,0.07062333905780249,0.001,0.0,1.1343046787404276e-06,0.019308247648430275,0.0010009335104722563,True,False
2885.3998118144273,0.07062333905780249,0.001,0.0,1.0407166481929409e-06,0.019308247648430275,0.0010007178239995742,True,False
3370.3907114852836,0.07062333905780249,0.001,0.0,9.543790207011682e-07,0.019308247648430275,0.0010005671535870944,True,False
3936.9010497450113,0.07062333905780249,0.001,0.0,8.742362055391695e-07,0.019308247648430275,0.0010004577281302876,True,False
4598.632978267703,0.07062333905780249,0.001,0.0,7.990440221705697e-07,0.019308247648430275,0.0010003754895998576,True,False
5371.591767636877,0.07062333905780249,0.001,0.0,7.277179097098241e-07,0.019308247648430275,0.0010003118434095395,True,False
6274.472925867966,0.07062333905780249,0.001,0.0,6.594916824864683e-07,0.019308247648430275,0.0010002613684306763,True,False
7329.114385542688,0.07062333905780249,0.001,0.0,5.939531636522943e-07,0.019308247648430275,0.001000220540189111,True,False
8561.024696578494,0.07062333905780249,0.001,0.0,5.310081874210226e-07,0.019308247648430275,0.0010001869971096857,True,False
10000.0,0.07062333905780249,0.001,0.0,4.7080839327140467e-07,0.019308247648430275,0.001000159107704345,True,False
20.0,0.08806012839404359,0.001,0.0,9.424360645536394e-08,0.024041226520531398,0.0010129286516567157,True,False
23.361689410840295,0.08806012839404359,0.001,0.0,1.263159030767875e-07,0.024041226520531398,0.0010151092168083243,True,False
27.288426606428374,0.08806012839404359,0.001,0.0,1.6858246941370042e-07,0.024041226520531398,0.0010176603934603022,True,False
31.87518734449451,0.08806012839404359,0.001,0.0,2.2375235472971893e-07,0.024041226520531398,0.001020646778108163,True,False
37.23291133272139,0.08806012839404359,0.001,0.0,2.9483331709248897e-07,0.024041226520531398,0.0010241451402349343,True,False
43.49118552081964,0.08806012839404359,0.001,0.0,3.847791866573363e-07,0.024041226520531398,0.0010282472237420435,True,False
50.80137841233114,0.08806012839404359,0.001,0.0,4.957451333133288e-07,0.024041226520531398,0.0010330634488549288,True,False
59.34030120557235,0.08806012839404359,0.001,0.0,6.277657864672305e-07,0.024041226520531398,0.0010387278991324327,True,False
69.31448431551465,0.08806012839404359,0.001,0.0,7.768270161654777e-07,0.024041226520531398,0.0010454051480799365,True,False
80.9651727125807,0.08806012839404359,0.001,0.0,9.32921518020241e-07,0.024041226520531398,0.0010532996830029848,True,False
94.5741609003176,0.08806012839404359,0.001,0.0,1.0799588922447622e-06,0.024041226520531398,0.001062668822570374,True,False
110.47060866220276,0.08806012839404359,0.001,0.0,1.2002957414417818e-06,0.024041226520531398,0.0010738397262263658,True,False
129.0390024296432,0.08806012839404359,0.001,0.0,1.2835657862170658e-06,0.024041226520531398,0.0010872291486026385,True,False
150.72845483229952,0.08806012839404359,0.001,0.0,1.3313594744560932e-06,0.024041226520531398,0.0011033573858841238,True,False
176.06356735840254,0.08806012839404359,0.001,0.0,1.3498051891725968e-06,0.024041226520531398,0.0011228253366828466,True,False
205.65711885957793,0.08806012839404359,0.001,0.0,1.342411997147866e-06,0.024041226520531398,0.0011461606980536785,True,False
240.22488679628626,0.08806012839404359,0.001,0.0,1.3240274343954972e-06,0.024041226520531398,0.001173288272112715,True,False
280.60295970445543,0.08806012839404359,0.001,0.0,1.3414892516758203e-06,0.024041226520531398,0.0012021268779643232,True,False
327.76795961890105,0.08806012839404359,0.001,0.0,1.4336531364289584e-06,0.024041226520531398,0.0012258972132394566,True,False
382.86066357208045,0.08806012839404359,0.001,0.0,1.5524635191555003e-06,0.024041226520531398,0.0012311148056691193,True,False
447.213595499958,0.08806012839404359,0.001,0.0,1.6248820877140524e-06,0.024041226520531398,0.0012042614949380184,True,False
450.0,0.08806012839404359,0.001,0.0,1.6266425452160505e-06,0.024041226520531398,0.0012024932070295305,True,False
460.0,0.08806012839404359,0.001,0.0,1.6323686315433683e-06,0.024041226520531398,0.0011958735566811032,True,False
470.0,0.08806012839404359,0.001,0.0,1.6373248732937107e-06,0.024041226520531398,0.0011888959565619075,True,False
480.0,0.08806012839404359,0.001,0.0,1.6416999469304194e-06,0.024041226520531398,0.0011816507089801856,True,False
490.0,0.08806012839404359,0.001,0.0,1.6456586819368901e-06,0.024041226520531398,0.0011742242137419137,True,False
500.0,0.08806012839404359,0.001,0.0,1.649340072018557e-06,0.024041226520531398,0.001166697205403188,True,False
510.0,0.08806012839404359,0.001,0.0,1.6528570493390404e-06,0.024041226520531398,0.0011591434294150873,True,False
520.0,0.08806012839404359,0.001,0.0,1.6562975529987867e-06,0.024041226520531398,0.001151628752213362,True,False
522.3832559187591,0.08806012839404359,0.001,0.0,1.657113824882206e-06,0.024041226520531398,0.0011498500909870582,True,False
530.0,0.08806012839404359,0.001,0.0,1.6597265066753408e-06,0.024041226520531398,0.001144210674778822,True,False
540.0,0.08806012839404359,0.001,0.0,1.663188390899073e-06,0.024041226520531398,0.0011369382011153775,True,False
550.0,0.08806012839404359,0.001,0.0,1.6667100628531273e-06,0.024041226520531398,0.0011298520023760297,True,False
560.0,0.08806012839404359,0.001,0.0,1.6703036767040658e-06,0.024041226520531398,0.0011229848132303646,True,False
570.0,0.08806012839404359,0.001,0.0,1.6739695085643547e-06,0.024041226520531398,0.0011163619981913167,True,False
580.0,0.08806012839404359,0.001,0.0,1.6776985763966579e-06,0.024041226520531398,0.0011100022306068649,True,False
590.0,0.08806012839404359,0.001,0.0,1.6814749761451253e-06,0.024041226520531398,0.0011039182344251266,True,False
600.0,0.08806012839404359,0.001,0.0,1.6852779697318354e-06,0.024041226520531398,0.001098117547463028,True,False
610.0,0.08806012839404359,0.001,0.0,1.6890836791461084e-06,0.024041226520531398,0.0010926032737629257,True,False
610.1877689098774,0.08806012839404359,0.001,0.0,1.6891550018716117e-06,0.024041226520531398,0.0010925024735858315,True,False
620.0,0.08806012839404359,0.001,0.0,1.692866566815887e-06,0.024041226520531398,0.0010873748010189468,True,False
630.0,0.08806012839404359,0.001,0.0,1.696600568590334e-06,0.024041226520531398,0.0010824284665380537,True,False
640.0,0.08806012839404359,0.001,0.0,1.7002599995707968e-06,0.024041226520531398,0.0010777581615462042,True,False
650.0,0.08806012839404359,0.001,0.0,1.7038202363428567e-06,0.024041226520531398,0.0010733558687782132,True,False
712.7508569783073,0.08806012839404359,0.001,0.0,1.722613463539524e-06,0.024041226520531398,0.0010511895370762794,True,False
832.5532074018732,0.08806012839404359,0.001,0.0,1.7343720054574518e-06,0.024041226520531398,0.0010273332101203838,True,False
972.4924724660731,0.08806012839404359,0.001,0.0,1.709498719359992e-06,0.024041226520531398,0.001014863480557903,True,False
1135.9533548066277,0.08806012839404359,0.001,0.0,1.6480227645887524e-06,0.024041226520531398,0.0010084765726636738,True,False
1326.889473009725,0.08806012839404359,0.001,0.0,1.5590466871939768e-06,0.024041226520531398,0.001005128170276647,True,False
1549.918987548337,0.08806012839404359,0.001,0.0,1.4544037293395817e-06,0.024041226520531398,0.001003294425536704,True,False
1810.4362999534146,0.08806012839404359,0.001,0.0,1.344593151486606e-06,0.024041226520531398,0.0010022375501429473,True,False
2114.7425268811285,0.08806012839404359,0.001,0.0,1.236958014350087e-06,0.024041226520531398,0.0010015958622445744,True,False
2470.1979048446246,0.08806012839404359,0.001,0.0,1.1355032398796538e-06,0.024041226520531398,0.0010011862237544458,True,False
2885.3998118144273,0.08806012839404359,0.001,0.0,1.041609113516806e-06,0.024041226520531398,0.001000912148638843,True,False
3370.3907114852836,0.08806012839404359,0.001,0.0,9.550069490771307e-07,0.024041226520531398,0.0010007206899548251,True,False
3936.9010497450113,0.08806012839404359,0.001,0.0,8.746375977919385e-07,0.024041226520531398,0.0010005816416314142,True,False
4598.632978267703,0.08806012839404359,0.001,0.0,7.992526143141276e-07,0.024041226520531398,0.0010004771400282655,True,False
5371.591767636877,0.08806012839404359,0.001,0.0,7.277636546731969e-07,0.024041226520531398,0.001000396263931668,True,False
6274.472925867966,0.08806012839404359,0.001,0.0,6.594016979111217e-07,0.024041226520531398,0.0010003321246593302,True,False
7329.114385542688,0.08806012839404359,0.001,0.0,5.937525658916698e-07,0.024041226520531398,0.0010002802436238625,True,False
8561.024696578494,0.08806012839404359,0.001,0.0,5.307206275562137e-07,0.024041226520531398,0.0010002376199443877,True,False
10000.0,0.08806012839404359,0.001,0.0,4.704562447388483e-07,0.024041226520531398,0.0010002021804690333,True,False
20.0,0.1098020330988402,0.001,0.0,1.2703283079769888e-07,0.030069659022640857,0.0010165143829100507,True,False
23.361689410840295,0.1098020330988402,0.001,0.0,1.7021864194671755e-07,0.030069659022640857,0.0010192997110232494,True,False
27.288426606428374,0.1098020330988402,0.001,0.0,2.2710212717753355e-07,0.030069659022640857,0.0010225584326053186,True,False
31.87518734449451,0.1098020330988402,0.001,0.0,3.0130421681541747e-07,0.030069659022640857,0.001026373057179405,True,False
37.23291133272139,0.1098020330988402,0.001,0.0,3.9683109618053776e-07,0.030069659022640857,0.001030841642339781,True,False
43.49118552081964,0.1098020330988402,0.001,0.0,5.175928753012164e-07,0.030069659022640857,0.001036081371719389,True,False
50.80137841233114,0.1098020330988402,0.001,0.0,6.663967528644185e-07,0.030069659022640857,0.001042233282986224,True,False
59.34030120557235,0.1098020330988402,0.001,0.0,8.431737714383112e-07,0.030069659022640857,0.0010494686370775088,True,False
69.31448431551465,0.1098020330988402,0.001,0.0,1.0424155084993872e-06,0.030069659022640857,0.001057997636807629,True,False
80.9651727125807,0.1098020330988402,0.001,0.0,1.2506331662445356e-06,0.030069659022640857,0.0010680814623666417,True,False
94.5741609003176,0.1098020330988402,0.001,0.0,1.4463496292017831e-06,0.030069659022640857,0.0010800487684058352,True,False
110.47060866220276,0.1098020330988402,0.001,0.0,1.6062626350470902e-06,0.030069659022640857,0.0010943174060899486,True,False
129.0390024296432,0.1098020330988402,0.001,0.0,1.716999976125906e-06,0.030069659022640857,0.0011114196487418538,True,False
150.72845483229952,0.1098020330988402,0.001,0.0,1.7810591945149196e-06,0.030069659022640857,0.0011320199947090033,True,False
176.06356735840254,0.1098020330988402,0.001,0.0,1.806296136088771e-06,0.030069659022640857,0.0011568858507071842,True,False
205.65711885957793,0.1098020330988402,0.001,0.0,1.7949263485545625e-06,0.030069659022640857,0.0011866910580870258,True,False
240.22488679628626,0.1098020330988402,0.001,0.0,1.7581473237375522e-06,0.030069659022640857,0.001221339313581516,True,False
280.60295970445543,0.1098020330988402,0.001,0.0,1.7394793106265127e-06,0.030069659022640857,0.0012581721053026842,True,False
327.76795961890105,0.1098020330988402,0.001,0.0,1.7754339459719048e-06,0.030069659022640857,0.0012885304433077885,True,False
382.86066357208045,0.1098020330988402,0.001,0.0,1.8178751017561279e-06,0.030069659022640857,0.0012951919858475982,True,False
447.213595499958,0.1098020330988402,0.001,0.0,1.8026113366986785e-06,0.030069659022640857,0.0012608922903010735,True,False
450.0,0.1098020330988402,0.001,0.0,1.8009080345327e-06,0.030069659022640857,0.0012586337371800474,True,False
460.0,0.1098020330988402,0.001,0.0,1.7945292634102827e-06,0.030069659022640857,0.001250178789476252,True,False
470.0,0.1098020330988402,0.001,0.0,1.7879208946136593e-06,0.030069659022640857,0.0012412666884096804,True,False
480.0,0.1098020330988402,0.001,0.0,1.7813029735136432e-06,0.030069659022640857,0.0012320127662528426,True,False
490.0,0.1098020330988402,0.001,0.0,1.7748616691903862e-06,0.030069659022640857,0.0012225273707185394,True,False
500.0,0.1098020330988402,0.001,0.0,1.768747785346747e-06,0.030069659022640857,0.0012129136137639654,True,False
510.0,0.1098020330988402,0.001,0.0,1.7630773317955928e-06,0.030069659022640857,0.0012032656809127787,True,False
520.0,0.1098020330988402,0.001,0.0,1.7579335459538825e-06,0.030069659022640857,0.0011936676947766891,True,False
522.3832559187591,0.1098020330988402,0.001,0.0,1.7567918386696135e-06,0.030069659022640857,0.0011913959326005355,True,False
530.0,0.1098020330988402,0.001,0.0,1.753369976875696e-06,0.030069659022640857,0.0011841930938524805,True,False
540.0,0.1098020330988402,0.001,0.0,1.7494141500984384e-06,0.030069659022640857,0.0011749044645834586,True,False
550.0,0.1098020330988402,0.001,0.0,1.746071528807569e-06,0.030069659022640857,0.0011658537509987568,True,False
560.0,0.1098020330988402,0.001,0.0,1.7433294903224095e-06,0.030069659022640857,0.0011570827609443937,True,False
570.0,0.1098020330988402,0.001,0.0,1.7411611068496313e-06,0.030069659022640857,0.0011486238893728675,True,False
580.0,0.1098020330988402,0.001,0.0,1.7395286389110254e-06,0.030069659022640857,0.0011405009855174333,True,False
590.0,0.1098020330988402,0.001,0.0,1.7383866321996067e-06,0.030069659022640857,0.0011327303002343072,True,False
600.0,0.1098020330988402,0.001,0.0,1.7376846022099102e-06,0.030069659022640857,0.0011253214608083475,True,False
610.0,0.1098020330988402,0.001,0.0,1.7373692903221993e-06,0.030069659022640857,0.001118278431825103,True,False
610.1877689098774,0.1098020330988402,0.001,0.0,1.7373667173803398e-06,0.030069659022640857,0.0011181496861435427,True,False
620.0,0.1098020330988402,0.001,0.0,1.7373864873437839e-06,0.030069659022640857,0.0011116004314309915,True,False
630.0,0.1098020330988402,0.001,0.0,1.7376825128812001e-06,0.030069659022640857,0.0011052827818683877,True,False
640.0,0.1098020330988402,0.001,0.0,1.7382053421055588e-06,0.030069659022640857,0.0010993176812668084,True,False
650.0,0.1098020330988402,0.001,0.0,1.7389054440819507e-06,0.030069659022640857,0.001093694890235807,True,False
712.7508569783073,0.1098020330988402,0.001,0.0,1.744715782181494e-06,0.030069659022640857,0.00106538301749337,True,False
832.5532074018732,0.1098020330988402,0.001,0.0,1.745299552546875e-06,0.030069659022640857,0.001034912311347446,True,False
972.4924724660731,0.1098020330988402,0.001,0.0,1.715961216341988e-06,0.030069659022640857,0.0010189850536139735,True,False
1135.9533548066277,0.1098020330988402,0.001,0.0,1.652618018432861e-06,0.030069659022640857,0.0010108271479951627,True,False
1326.889473009725,0.1098020330988402,0.001,0.0,1.5626860321305003e-06,0.030069659022640857,0.001006550251741455,True,False
1549.918987548337,0.1098020330988402,0.001,0.0,1.457383979164284e-06,0.030069659022640857,0.0010042080074179607,True,False
1810.4362999534146,0.1098020330988402,0.001,0.0,1.347018187103366e-06,0.030069659022640857,0.0010028580541228118,True,False
2114.7425268811285,0.1098020330988402,0.001,0.0,1.2388867945967164e-06,0.030069659022640857,0.001002038420026329,True,False
2470.1979048446246,0.1098020330988402,0.001,0.0,1.1369907798597367e-06,0.030069659022640857,0.0010015151837722272,True,False
2885.3998118144273,0.1098020330988402,0.001,0.0,1.0427113016353573e-06,0.030069659022640857,0.0010011651037278293,True,False
3370.3907114852836,0.1098020330988402,0.001,0.0,9.557772829849043e-07,0.030069659022640857,0.0010009205505370202,True,False
3936.9010497450113,0.1098020330988402,0.001,0.0,8.751244892080123e-07,0.030069659022640857,0.0010007429417661076,True,False
4598.632978267703,0.1098020330988402,0.001,0.0,7.994987846204893e-07,0.030069659022640857,0.0010006094600166762,True,False
5371.591767636877,0.1098020330988402,0.001,0.0,7.278068988592068e-07,0.030069659022640857,0.0010005061554948505,True,False
6274.472925867966,0.1098020330988402,0.001,0.0,6.592761964130389e-07,0.030069659022640857,0.001000424229198548,True,False
7329.114385542688,0.1098020330988402,0.001,0.0,5.934898220649742e-07,0.030069659022640857,0.001000357960563302,True,False
8561.024696578494,0.1098020330988402,0.001,0.0,5.303503501918883e-07,0.030069659022640857,0.0010003035165176968,True,False
10000.0,0.1098020330988402,0.001,0.0,4.7000640024386087e-07,0.030069659022640857,0.0010002582489903036,True,False
20.0,0.13691197926364027,0.001,0.0,1.7418139110266114e-07,0.03779303372302896,0.001021238452752438,True,False
23.361689410840295,0.13691197926364027,0.001,0.0,2.3331210139923174e-07,0.03779303372302896,0.0010248205262191488,True,False
27.288426606428374,0.13691197926364027,0.001,0.0,3.1114409926072633e-07,0.03779303372302896,0.0010290114004889853,True,False
31.87518734449451,0.13691197926364027,0.001,0.0,4.125857033960298e-07,0.03779303372302896,0.0010339171830814622,True,False
37.23291133272139,0.13691197926364027,0.001,0.0,5.430416514368413e-07,0.03779303372302896,0.0010396639754299253,True,False
43.49118552081964,0.13691197926364027,0.001,0.0,7.07742378022356e-07,0.03779303372302896,0.0010464024736203292,True,False
50.80137841233114,0.13691197926364027,0.001,0.0,9.103585359307247e-07,0.03779303372302896,0.0010543140478110743,True,False
59.34030120557235,0.13691197926364027,0.001,0.0,1.15058611603315e-06,0.03779303372302896,0.001063618931894324,True,False
69.31448431551465,0.13691197926364027,0.001,0.0,1.4206980974400133e-06,0.03779303372302896,0.0010745874338429834,True,False
80.9651727125807,0.13691197926364027,0.001,0.0,1.7022064251726553e-06,0.03779303372302896,0.0010875554106047638,True,False
94.5741609003176,0.13691197926364027,0.001,0.0,1.9660545523169292e-06,0.03779303372302896,0.0011029454790013873,True,False
110.47060866220276,0.13691197926364027,0.001,0.0,2.181166386989227e-06,0.03779303372302896,0.0011212949432777741,True,False
129.0390024296432,0.13691197926364027,0.001,0.0,2.3303014331855273e-06,0.03779303372302896,0.0011432882238556982,True,False
150.72845483229952,0.13691197926364027,0.001,0.0,2.417584485506219e-06,0.03779303372302896,0.0011697797333862009,True,False
176.06356735840254,0.13691197926364027,0.001,0.0,2.4534102141286415e-06,0.03779303372302896,0.0012017561477195649,True,False
205.65711885957793,0.13691197926364027,0.001,0.0,2.4379383600659638e-06,0.03779303372302896,0.001240083708016394,True,False
240.22488679628626,0.13691197926364027,0.001,0.0,2.3767456287238087e-06,0.03779303372302896,0.001284638140223857,True,False
280.60295970445543,0.13691197926364027,0.001,0.0,2.308158357347545e-06,0.03779303372302896,0.0013320002403626038,True,False
327.76795961890105,0.13691197926364027,0.001,0.0,2.264963088291494e-06,0.03779303372302896,0.0013710349541967556,True,False
382.86066357208045,0.13691197926364027,0.001,0.0,2.1987046510962838e-06,0.03779303372302896,0.0013795967702533432,True,False
447.213595499958,0.13691197926364027,0.001,0.0,2.0579035890366804e-06,0.03779303372302896,0.0013354876086790193,True,False
450.0,0.13691197926364027,0.001,0.0,2.0512311656450954e-06,0.03779303372302896,0.001332583258596364,True,False
460.0,0.13691197926364027,0.001,0.0,2.027481881716753e-06,0.03779303372302896,0.0013217108025490578,True,False
470.0,0.13691197926364027,0.001,0.0,2.0042714525270178e-06,0.03779303372302896,0.0013102505443516868,True,False
480.0,0.13691197926364027,0.001,0.0,1.9818661454729103e-06,0.03779303372302896,0.0012983507822901244,True,False
490.0,0.13691197926364027,0.001,0.0,1.9604838086828558e-06,0.03779303372302896,0.0012861534047137737,True,False
500.0,0.13691197926364027,0.001,0.0,1.9402931517586985e-06,0.03779303372302896,0.0012737909956204154,True,False
510.0,0.13691197926364027,0.001,0.0,1.9214154238778036e-06,0.03779303372302896,0.0012613846609340054,True,False
520.0,0.13691197926364027,0.001,0.0,1.903927847379805e-06,0.03779303372302896,0.0012490425673423724,True,False
522.3832559187591,0.13691197926364027,0.001,0.0,1.8999701638655608e-06,0.03779303372302896,0.0012461212995634177,True,False
530.0,0.13691197926364027,0.001,0.0,1.8878682483958187e-06,0.03779303372302896,0.0012368591436478496,True,False
540.0,0.13691197926364027,0.001,0.0,1.8732403656018803e-06,0.03779303372302896,0.001224914864895287,True,False
550.0,0.13691197926364027,0.001,0.0,1.8600193872897464e-06,0.03779303372302896,0.001213276521963568,True,False
560.0,0.13691197926364027,0.001,0.0,1.8481574857176497e-06,0.03779303372302896,0.0012019978724950855,True,False
570.0,0.13691197926364027,0.001,0.0,1.837588983200078e-06,0.03779303372302896,0.0011911205709090869,True,False
580.0,0.13691197926364027,0.001,0.0,1.828235107859122e-06,0.03779303372302896,0.0011806752834077052,True,False
590.0,0.13691197926364027,0.001,0.0,1.820008167507936e-06,0.03779303372302896,0.0011706829060623694,True,False
600.0,0.13691197926364027,0.001,0.0,1.8128151390017777e-06,0.03779303372302896,0.001161155818209413,True,False
610.0,0.13691197926364027,0.001,0.0,1.8065606702810655e-06,0.03779303372302896,0.0011520991179317921,True,False
610.1877689098774,0.13691197926364027,0.001,0.0,1.8064515922011637e-06,0.03779303372302896,0.0011519335624831087,True,False
620.0,0.13691197926364027,0.001,0.0,1.8011494935521455e-06,0.03779303372302896,0.0011435118001847924,True,False
630.0,0.13691197926364027,0.001,0.0,1.7964883519683283e-06,0.03779303372302896,0.0011353878504113393,True,False
640.0,0.13691197926364027,0.001,0.0,1.7924874384789291e-06,0.03779303372302896,0.001127717236918068,True,False
650.0,0.13691197926364027,0.001,0.0,1.7890614606441702e-06,0.03779303372302896,0.0011204867937010246,True,False
712.7508569783073,0.13691197926364027,0.001,0.0,1.7761254186288156e-06,0.03779303372302896,0.0010840798790263664,True,False
832.5532074018732,0.13691197926364027,0.001,0.0,1.760530820904549e-06,0.03779303372302896,0.0010448963731092267,True,False
972.4924724660731,0.13691197926364027,0.001,0.0,1.7247020308586158e-06,0.03779303372302896,0.0010244145595034162,True,False
1135.9533548066277,0.13691197926364027,0.001,0.0,1.6586489097747403e-06,0.03779303372302896,0.001013923691718376,True,False
1326.889473009725,0.13691197926364027,0.001,0.0,1.5673596370779919e-06,0.03779303372302896,0.0010084236565082163,True,False
1549.918987548337,0.13691197926364027,0.001,0.0,1.4611591242497113e-06,0.03779303372302896,0.0010054115390570875,True,False
1810.4362999534146,0.13691197926364027,0.001,0.0,1.3500628319729202e-06,0.03779303372302896,0.0010036754955147211,True,False
2114.7425268811285,0.13691197926364027,0.001,0.0,1.2412923846572e-06,0.03779303372302896,0.0010026214400039582,True,False
2470.1979048446246,0.13691197926364027,0.001,0.0,1.1388349523411279e-06,0.03779303372302896,0.0010019485524684893,True,False
2885.3998118144273,0.13691197926364027,0.001,0.0,1.0440687053803188e-06,0.03779303372302896,0.0010014983447809147,True,False
3370.3907114852836,0.13691197926364027,0.001,0.0,9.567175093261326e-07,0.03779303372302896,0.0010011838455691304,True,False
3936.9010497450113,0.13691197926364027,0.001,0.0,8.757096342515425e-07,0.03779303372302896,0.0010009554376557697,True,False
4598.632978267703,0.13691197926364027,0.001,0.0,7.99783254512576e-07,0.03779303372302896,0.0010007837776960784,True,False
5371.591767636877,0.13691197926364027,0.001,0.0,7.278386120468383e-07,0.03779303372302896,0.001000650926115675,True,False
6274.472925867966,0.13691197926364027,0.001,0.0,6.590982148946267e-07,0.03779303372302896,0.001000545567293342,True,False
7329.114385542688,0.13691197926364027,0.001,0.0,5.931419275739813e-07,0.03779303372302896,0.001000460344504627,True,False
8561.024696578494,0.13691197926364027,0.001,0.0,5.29869740861777e-07,0.03779303372302896,0.0010003903283615214,True,False
10000.0,0.13691197926364027,0.001,0.0,4.6942822562456854e-07,0.03779303372302896,0.0010003321134007806,True,False
20.0,0.17071532772998774,0.001,0.0,2.4451159202443316e-07,0.04776381425924012,0.001027561487061109,True,False
23.361689410840295,0.17071532772998774,0.001,0.0,3.273554139748879e-07,0.04776381425924012,0.0010322099679502617,True,False
27.288426606428374,0.17071532772998774,0.001,0.0,4.362961192698998e-07,0.04776381425924012,0.0010376484811546473,True,False
31.87518734449451,0.17071532772998774,0.001,0.0,5.781149755043711e-07,0.04776381425924012,0.0010440147163103212,True,False
37.23291133272139,0.17071532772998774,0.001,0.0,7.602294021930825e-07,0.04776381425924012,0.0010514723063451237,True,False
43.49118552081964,0.17071532772998774,0.001,0.0,9.897315819527462e-07,0.04776381425924012,0.0010602167966565813,True,False
