# Fig 4A: the bounded fixed-exponent fits h = 1, 2, 3 as curves, on the grid of Fig3A_fit.csv
glutamine_mM,fit_h1,fit_h2,fit_h3
0.02029114667838989,2.9205945203212993,2.967725492127141,2.8408858858525825
0.020730936013331067,2.918920003499293,2.967580676756355,2.8408784945952257
0.02118025732111703,2.917211175158221,2.967429533677907,2.8408706123072136
0.021639317197267718,2.915467374841464,2.9672717872137646,2.8408622063712667
0.0221083267150444,2.9136879311916117,2.967107149748006,2.840853242003993
0.022587501522500043,2.9118721618491588,2.9669353212163494,2.840843682112106
0.02307706194163311,2.9100193733540136,2.9667559885744406,2.840833487139116
0.02357723306969045,2.9081288610500393,2.966568825244061,2.8408226149018514
0.024088244882665765,2.906199908992878,2.9663734905363968,2.840811020416142
0.024610332341041402,2.9042317898612877,2.966169629051489,2.8407986557109557
0.025143735497821836,2.9022237648722533,2.965956870052932,2.8407854696302146
0.0256886996089088,2.9001750837001317,2.9657348268168997,2.840771407621474
0.026245475245868607,2.8980849844001075,2.9655030959544955,2.8407564115106156
0.026814318411143664,2.895952693336233,2.9652612567064507,2.840740419261606
0.02739549065576092,2.893777425114363,2.9650088702091164,2.8407233647203554
0.0279892591995917,2.891558382520267,2.9647454787306975,2.8407051773416137
0.028595897054217938,2.8892947564632494,2.9644706048766305,2.8406857818977946
0.02921568314846142,2.8869857259255935,2.9641837507629836,2.8406650981685337
0.029848902456633786,2.884630457918163,2.9638843971567326,2.840643040609701
0.030495846129566156,2.8822281074425176,2.9635720025817216,2.840619518000539
0.031156811628478727,2.879777817459888,2.963246002389111,2.840594433067464
0.03183210286175187,2.877278718867386,2.962905807791066,2.8405676820830026
0.03252203032466152,2.8747299304818235,2.962550804856436,2.840539154438238
0.03322691124214325,2.872130559031537,2.9621803534671236,2.840508732187016
0.03394706971465057,2.869479699156619,2.9617937862338404,2.840476289560066
0.03468283686717468,2.8667764334179617,2.961390407369911,2.8404416924470532
0.0354345510014938,2.8640198323155452,2.9609694915217757,2.84040479784448
0.036202557751722604,2.8612089543164103,2.9605302825548154,2.8403654532671845
0.03698721024323291,2.858342845892748,2.960071992293113,2.840323496121062
0.03778886925501882,2.8554205415705787,2.959593799211755,2.8402787530344873
0.038607903385580955,2.852441063989485,2.9590948470802623,2.8402310391457277
0.039444689222406085,2.8494034239738757,2.9585742435557387,2.840180157343495
0.04029961151512,2.8463066206162777,2.958031058724328,2.8401258974575807
0.04117306335239332,2.843149641373154,2.9574643235895643,2.840068035396335
0.04206544634268162,2.8399314621737597,2.9568730285062297,2.8400063322275377
0.04297717079888272,2.8366510475425595,2.9562561215583325,2.839940533199006
0.0439086559269964,2.833307350735737,2.955612506879854,2.839870366695037
0.04486033001887316,2.82989931389234,2.954941042916933,2.8397955431245427
0.045832630649140324,2.8264258682006056,2.9542405406302197,2.839715753736496
0.04682600487639664,2.8228859340800274,2.953509761636154,2.8396306693579922
0.04784090944876736,2.819278421379735,2.952747416285998,2.839539939050001
0.04887781101391459,2.8156022295937455,2.951952161681534,2.839443188675514
0.04993718633359937,2.811856248093685,2.951122599626397,2.8393400193745273
0.05101952250289417,2.80803935637955,2.950257274512153,2.8392300059399243
0.05212531717414657,2.8041504243491095,2.949354671138299,2.839112695087981
0.05325507878579711,2.8001883125865406,2.948413212465538,2.8389876036168418
0.05440932679615668,2.7961518726708916,2.9474312573018,2.838854216445909
0.05558859192225047,2.7920399475049815,2.946407097920677,2.838711984528688
0.05679341638383888,2.7878513716653335,2.9453389576121105,2.838560322631173
0.058024354152727345,2.7835849717737426,2.9442249881653946,2.8383986069674343
0.05928197120747943,2.7792395668910888,2.9430632672848116,2.8382261726835525
0.06056684579365084,2.774813968933977,2.941851795938462,2.8380423111805824
0.061879568689663544,2.770306983114825,2.940588495641177,2.8378462672666847
0.06322074347844259,2.7657174084059615,2.939271205672716,2.8376372361280313
0.0645909868249402,2.7610440380283423,2.9378976802328194,2.8374143601075352
0.06599092875967512,2.756285659965442,2.9364655855351125,2.837176725279864
0.06742121296841709,2.751441057502897,2.9349724968422737,2.8369233578106017
0.06888249708815022,2.746509009794453,2.9334158954453793,2.8366532200868044
0.07037545300945103,2.7414882924547443,2.9317931655908884,2.8363652066055636
0.07190076718541984,2.7363776781794504,2.9301015913592825,2.836058139606536
0.07345914094730842,2.73117593739331,2.9283383535000427,2.8357307644337544
0.07505129082698839,2.725881838926501,2.926500526228311,2.8353817446113485
0.07667794888640848,2.720494150719835,2.9245850739893573,2.835009656617158
0.07833986305419287,2.7150116405592075,2.922588848197768,2.8346129843375314
0.08003779746953466,2.7094330768397223,2.9205085839591636,2.8341901131859584
0.08177253283354301,2.70375722935986,2.918340896783183,2.8337393238675417
0.08354486676820524,2.6979828701460487,2.916082279297521,2.8332587857706697
0.08535561418312926,2.6921087743079406,2.913729097973864,2.8327465499667057
0.08720560765023444,2.6861337209246847,2.9112775898777783,2.8322005417979224
0.08909569778656384,2.680056493962408,2.9087238594558325,2.831618553033458
0.09102675364539327,2.67387588322312,2.9060638753745973,2.830998233572653
0.09299966311581748,2.6675906853251643,2.9032934674275794,2.8303370826748036
0.09501533333099649,2.6611997047153175,2.9004083235276594,2.8296324396941714
0.09707469108525071,2.6547017547125793,2.897403986804229,2.8288814742990245
0.09917868326019617,2.6480956585836277,2.894275852825885,2.8280811761535705
0.10132827726011517,2.641380250649871,2.8910191669713554,2.827228344041956
0.10352446145676392,2.6345543774259523,2.8876290219731957,2.826319574414003
0.10576824564382034,2.6276168987895034,2.8841003556607494,2.8253512493331643
0.10806066150118193,2.620566689181864,2.880427948930936,2.824319523808282
0.11040276306932652,2.6134026388394336,2.8766064239775475,2.8232203124921926
0.11279562723395435,2.6061236550552116,2.8726302428119417,2.822049275732125
0.11524035422113466,2.5987286634700357,2.868493706110302,2.820801804959206
0.11773806810318325,2.5912166093929234,2.864190952424961,2.81947300740731
0.12028991731550519,2.583586459149844,2.859715957799663,2.8180576901550607
0.12289707518463913,2.57583720146016,2.8550625358310655,2.816550343489043
0.1255607404677466,2.5679678488398796,2.8502243382211976,2.814945123591392
0.12828213790379395,2.5599774390307766,2.845194855868032,2.8132358345609076
0.13106251877668104,2.551865036454317,2.839967420543723,2.8114159097838645
