# Fig 3A: curves of constant local coefficient nu*eta = c; reference lines nu = 1 (independent ladder) and nu = 3 (trimer ceiling)
nu,eta_c1,eta_c2,eta_c3,eta_c4,eta_c6
2.6312709030100336,0.3800444868128376,0.7600889736256752,1.1401334604385127,1.5201779472513504,2.2802669208770254
2.6394648829431437,0.37886467308667005,0.7577293461733401,1.1365940192600101,1.5154586923466802,2.2731880385200203
2.6476588628762547,0.3776921619402513,0.7553843238805026,1.1330764858207538,1.5107686477610052,2.2661529716415076
2.655852842809365,0.376526885782647,0.753053771565294,1.129580657347941,1.506107543130588,2.259161314695882
2.664046822742475,0.3753687778544975,0.750737555708995,1.1261063335634927,1.50147511141799,2.2522126671269853
2.672240802675586,0.374217772215269,0.748435544430538,1.122653316645807,1.496871088861076,2.245306633291614
2.680434782608696,0.373073803730738,0.746147607461476,1.1192214111922139,1.492295214922952,2.2384428223844277
2.688628762541806,0.37193680806070406,0.7438736161214081,1.115810424182112,1.4877472322428162,2.231620848364224
2.696822742474917,0.3708067216469274,0.7416134432938548,1.1124201649407823,1.4832268865877096,2.2248403298815647
2.7050167224080273,0.3696834817012858,0.7393669634025716,1.1090504451038574,1.4787339268051432,2.218100890207715
2.7132107023411374,0.36856702619414483,0.7371340523882897,1.1057010785824344,1.4742681047765793,2.2114021571648688
2.7214046822742475,0.3674572938429397,0.7349145876858794,1.102371881528819,1.4698291753717587,2.204743763057638
2.7295986622073585,0.36635422410096175,0.7327084482019235,1.0990626723028853,1.465416896403847,2.1981253446057707
2.7377926421404686,0.3652577571463474,0.7305155142926948,1.095773271439042,1.4610310285853896,2.191546542878084
2.7459866220735787,0.3641678338712624,0.7283356677425248,1.0925035016137872,1.4566713354850496,2.1850070032275744
2.7541806020066897,0.363084395871281,0.726168791742562,1.0892531876138432,1.452337583485124,2.1785063752276863
2.7623745819398,0.36200738543495364,0.7240147708699073,1.0860221563048609,1.4480295417398146,2.1720443126097218
2.77056856187291,0.36093674553355864,0.7218734910671173,1.082810236600676,1.4437469821342346,2.165620473201352
2.77876254180602,0.3598724198110369,0.7197448396220738,1.0796172594331106,1.4394896792441476,2.159234518866221
2.786956521739131,0.3588143525741029,0.7176287051482058,1.0764430577223087,1.4352574102964115,2.1528861154446175
2.795150501672241,0.35776248878253064,0.7155249775650613,1.0732874663475918,1.4310499551301226,2.1465749326951835
2.803344481605351,0.35671677403960866,0.7134335480792173,1.070150322118826,1.4268670961584347,2.140300644237652
2.811538461538462,0.3556771545827633,0.7113543091655266,1.0670314637482898,1.422708618331053,2.1340629274965797
2.8197324414715723,0.35464357727434465,0.7092871545486893,1.063930731823034,1.4185743090973786,2.127861463646068
2.8279264214046824,0.35361598959257284,0.7072319791851457,1.0608479687777186,1.4144639583702914,2.121695937555437
2.8361204013377934,0.3525943396226414,0.7051886792452828,1.0577830188679243,1.4103773584905657,2.1155660377358485
2.8443143812709035,0.35157857604797454,0.7031571520959491,1.0547357281439236,1.4063143041918982,2.109471456287847
2.8525083612040136,0.3505686481416344,0.7011372962832688,1.0517059444249033,1.4022745925665376,2.1034118888498066
2.8607023411371237,0.3495645057578769,0.6991290115157538,1.0486935172736307,1.3982580230315076,2.0973870345472614
2.8688963210702347,0.34856609932385163,0.6971321986477033,1.045698297971555,1.3942643972954065,2.09139659594311
2.877090301003345,0.3475733798314443,0.6951467596628886,1.0427201394943328,1.3902935193257773,2.0854402789886657
2.885284280936455,0.34658629882925696,0.6931725976585139,1.0397588964877709,1.3863451953170278,2.0795177929755417
2.893478260869566,0.3456048084147257,0.6912096168294514,1.036814425244177,1.3824192336589027,2.073628850488354
2.901672240802676,0.34462886122637154,0.6892577224527431,1.0338865836791147,1.3785154449054862,2.0677731673582294
2.909866220735786,0.3436584104361818,0.6873168208723636,1.0309752313085454,1.3746336417447271,2.061950462617091
2.9180602006688963,0.34269340974212037,0.6853868194842407,1.028080229226361,1.3707736389684815,2.056160458452722
2.9262541806020073,0.3417338133607634,0.6834676267215268,1.0252014400822902,1.3669352534430537,2.0504028801645804
2.9344481605351174,0.3407795760200592,0.6815591520401184,1.0223387280601777,1.3631183040802368,2.0446774561203553
2.9426421404682275,0.33983065295220777,0.6796613059044155,1.0194919588566234,1.359322611808831,2.0389839177132467
2.9508361204013385,0.33888699988665977,0.6777739997733195,1.0166609996599794,1.355547999546639,2.0333219993199587
2.9590301003344486,0.3379485730432325,0.675897146086465,1.0138457191296975,1.35179429217293,2.027691438259395
2.9672240802675587,0.3370153291253381,0.6740306582506762,1.0110459873760145,1.3480613165013524,2.022091974752029
2.9754180602006697,0.33608722531332536,0.6721744506266507,1.008261675939976,1.3443489012533014,2.016523351879952
2.98361204013378,0.33516421925793066,0.6703284385158613,1.005492657773792,1.3406568770317226,2.010985315547584
2.99180602006689,0.334246269073836,0.668492538147672,1.002738807221508,1.336985076295344,2.005477614443016
3.0,0.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,2.0
